,customer_id,txn_date,txn_type,txn_amount
809,276,2020-01-28,purchase,578
810,276,2020-02-08,withdrawal,222
811,276,2020-03-01,purchase,985
812,276,2020-01-10,purchase,52
813,410,2020-03-14,withdrawal,666
814,410,2020-03-28,deposit,222
815,410,2020-01-21,deposit,595
816,410,2020-01-08,purchase,171
817,410,2020-03-16,deposit,135
818,410,2020-03-09,withdrawal,78
819,410,2020-02-10,withdrawal,723
820,410,2020-02-07,purchase,103
821,410,2020-03-04,deposit,136
822,152,2020-03-20,deposit,68
823,152,2020-02-04,deposit,706
824,152,2020-02-22,purchase,960
825,152,2020-01-17,deposit,264
826,152,2020-01-16,deposit,340
827,152,2020-02-04,deposit,696
828,152,2020-02-09,withdrawal,849
829,152,2020-03-28,deposit,14
830,152,2020-02-15,deposit,812
831,152,2020-01-23,deposit,310
832,152,2020-02-13,purchase,334
833,123,2020-01-25,withdrawal,310
834,123,2020-01-26,purchase,830
835,123,2020-03-29,deposit,727
836,123,2020-04-03,deposit,540
837,123,2020-04-04,withdrawal,362
838,123,2020-04-07,purchase,463
839,123,2020-02-19,withdrawal,960
840,123,2020-03-07,purchase,386
841,123,2020-03-28,deposit,352
842,123,2020-04-05,deposit,688
843,123,2020-04-06,purchase,947
844,123,2020-02-09,purchase,600
845,17,2020-02-09,withdrawal,915
846,17,2020-02-28,purchase,442
847,472,2020-03-05,deposit,78
848,472,2020-04-06,purchase,903
849,472,2020-02-11,purchase,666
850,472,2020-04-07,deposit,557
851,472,2020-02-01,purchase,347
852,472,2020-04-01,purchase,865
853,472,2020-03-21,withdrawal,513
854,472,2020-04-01,purchase,12
855,472,2020-04-04,deposit,405
856,472,2020-01-19,withdrawal,527
857,472,2020-04-16,purchase,449
858,472,2020-01-29,deposit,843
859,472,2020-03-20,deposit,182
860,472,2020-04-07,deposit,115
861,472,2020-03-30,deposit,537
862,472,2020-02-27,deposit,87
863,472,2020-04-14,deposit,920
864,472,2020-03-08,deposit,362
865,472,2020-03-06,withdrawal,499
866,472,2020-04-08,deposit,418
867,100,2020-03-28,purchase,938
868,100,2020-03-30,deposit,181
869,100,2020-03-01,deposit,780
870,100,2020-02-05,purchase,749
871,100,2020-03-19,purchase,854
872,100,2020-03-03,withdrawal,123
873,100,2020-02-08,purchase,829
874,100,2020-01-14,deposit,923
875,56,2020-04-04,withdrawal,302
876,56,2020-04-12,withdrawal,407
877,56,2020-03-02,withdrawal,523
878,56,2020-03-30,deposit,495
879,56,2020-02-12,purchase,213
880,56,2020-02-01,deposit,122
881,56,2020-03-20,deposit,218
882,56,2020-04-02,deposit,117
883,56,2020-03-07,deposit,224
884,56,2020-02-17,withdrawal,716
885,56,2020-02-05,purchase,735
886,56,2020-04-08,withdrawal,326
887,56,2020-04-07,purchase,873
888,56,2020-01-29,purchase,519
889,56,2020-03-03,purchase,744
890,56,2020-02-14,purchase,37
891,56,2020-01-23,withdrawal,412
892,56,2020-03-13,purchase,99
893,455,2020-03-09,withdrawal,887
894,455,2020-03-25,deposit,327
895,357,2020-03-28,withdrawal,382
896,357,2020-02-05,withdrawal,136
897,357,2020-04-16,withdrawal,684
898,357,2020-02-27,deposit,96
899,357,2020-02-19,deposit,138
900,480,2020-04-21,withdrawal,5
901,480,2020-04-14,purchase,478
902,480,2020-03-22,purchase,757
903,480,2020-04-11,deposit,553
904,168,2020-02-24,purchase,919
905,168,2020-02-25,purchase,183
906,168,2020-02-03,deposit,187
907,369,2020-03-16,purchase,516
908,369,2020-03-12,deposit,971
909,369,2020-01-28,withdrawal,110
910,369,2020-03-04,deposit,958
911,338,2020-02-08,deposit,859
912,338,2020-01-17,deposit,252
913,338,2020-02-19,deposit,529
914,338,2020-01-26,purchase,618
915,338,2020-03-13,withdrawal,116
916,338,2020-03-12,deposit,793
917,338,2020-03-25,deposit,698
918,338,2020-02-04,purchase,681
919,338,2020-03-09,deposit,859
920,338,2020-04-03,purchase,808
921,338,2020-02-25,withdrawal,436
922,338,2020-04-03,purchase,695
923,296,2020-02-23,withdrawal,212
924,296,2020-03-11,deposit,317
925,296,2020-03-16,withdrawal,160
926,296,2020-01-27,withdrawal,655
927,296,2020-02-17,withdrawal,774
928,296,2020-02-29,deposit,341
929,296,2020-02-01,deposit,983
930,296,2020-02-22,deposit,733
931,296,2020-04-05,deposit,911
932,296,2020-02-11,purchase,110
933,374,2020-03-28,deposit,422
934,374,2020-03-23,purchase,3
935,374,2020-01-28,withdrawal,806
936,374,2020-01-10,purchase,654
937,374,2020-01-23,deposit,398
938,374,2020-02-19,purchase,361
939,374,2020-03-31,purchase,172
940,374,2020-02-18,deposit,98
941,374,2020-03-22,withdrawal,686
942,374,2020-03-17,deposit,885
943,374,2020-01-08,purchase,354
944,374,2020-02-18,withdrawal,572
945,374,2020-01-19,deposit,842
946,194,2020-03-06,withdrawal,532
947,194,2020-03-16,deposit,601
948,194,2020-03-10,deposit,475
949,194,2020-03-24,deposit,705
950,194,2020-02-01,purchase,634
951,194,2020-03-15,deposit,392
952,194,2020-02-29,deposit,36
953,194,2020-04-13,purchase,269
954,194,2020-04-04,withdrawal,941
955,194,2020-04-24,purchase,12
956,194,2020-03-14,deposit,220
957,194,2020-04-05,deposit,347
958,194,2020-02-18,purchase,965
959,194,2020-03-10,deposit,769
960,194,2020-03-02,withdrawal,695
961,194,2020-02-01,withdrawal,785
962,194,2020-03-01,deposit,454
963,135,2020-02-21,purchase,78
964,135,2020-03-09,withdrawal,178
965,135,2020-02-11,deposit,491
966,135,2020-01-30,withdrawal,831
967,135,2020-02-16,deposit,834
968,135,2020-02-14,deposit,470
969,135,2020-02-27,purchase,469
970,135,2020-03-23,deposit,202
971,135,2020-01-22,withdrawal,14
972,135,2020-02-22,withdrawal,375
973,21,2020-03-30,withdrawal,398
974,21,2020-04-04,withdrawal,848
975,21,2020-01-20,purchase,445
976,21,2020-02-07,purchase,637
977,21,2020-03-22,withdrawal,406
978,21,2020-01-15,withdrawal,497
979,21,2020-02-18,purchase,348
980,21,2020-03-17,deposit,103
981,21,2020-02-28,withdrawal,269
982,21,2020-04-03,withdrawal,531
983,21,2020-02-26,deposit,694
984,21,2020-01-27,deposit,412
985,21,2020-03-03,withdrawal,605
986,21,2020-01-12,deposit,298
987,21,2020-03-03,purchase,28
988,21,2020-03-23,purchase,489
989,21,2020-03-06,deposit,713
990,69,2020-01-22,deposit,3
991,69,2020-04-04,purchase,478
992,69,2020-01-21,withdrawal,812
993,69,2020-03-27,deposit,187
994,69,2020-02-08,purchase,976
995,69,2020-02-22,withdrawal,724
996,69,2020-01-17,deposit,901
997,69,2020-02-25,deposit,450
998,69,2020-03-13,purchase,755
999,69,2020-02-08,purchase,972
1000,69,2020-02-22,purchase,451
1001,69,2020-02-14,withdrawal,216
1002,69,2020-03-11,withdrawal,541
1003,69,2020-03-07,deposit,792
1004,69,2020-02-16,deposit,754
1005,69,2020-03-24,deposit,597
1006,69,2020-04-01,purchase,269
1007,69,2020-01-23,purchase,193
1008,69,2020-03-16,withdrawal,237
1009,69,2020-03-30,purchase,437
1010,69,2020-02-19,deposit,168
1011,32,2020-01-15,purchase,352
1012,32,2020-01-28,deposit,97
1013,32,2020-02-24,withdrawal,707
1014,32,2020-03-15,withdrawal,517
1015,32,2020-04-07,purchase,158
1016,32,2020-01-19,purchase,527
1017,32,2020-01-29,withdrawal,119
1018,32,2020-02-09,deposit,957
1019,32,2020-03-10,purchase,483
1020,32,2020-03-16,purchase,219
1021,32,2020-02-12,deposit,215
1022,32,2020-01-28,deposit,0
1023,206,2020-02-22,purchase,734
1024,206,2020-01-19,deposit,340
1025,206,2020-04-04,withdrawal,400
1026,206,2020-03-02,withdrawal,766
1027,206,2020-03-18,purchase,516
1028,206,2020-03-07,withdrawal,168
1029,206,2020-03-29,purchase,428
1030,206,2020-03-15,withdrawal,915
1031,206,2020-01-18,withdrawal,768
1032,206,2020-03-30,purchase,311
1033,206,2020-03-26,purchase,738
1034,206,2020-01-14,purchase,169
1035,206,2020-01-12,withdrawal,429
1036,206,2020-03-08,withdrawal,183
1037,269,2020-04-03,purchase,98
1038,269,2020-03-04,withdrawal,24
1039,269,2020-03-30,deposit,302
1040,269,2020-01-27,withdrawal,705
1041,269,2020-02-11,purchase,550
1042,269,2020-04-07,deposit,640
1043,269,2020-02-02,deposit,354
1044,269,2020-01-15,deposit,351
1045,269,2020-02-20,purchase,665
1046,269,2020-01-21,withdrawal,895
1047,269,2020-01-28,withdrawal,765
1048,269,2020-04-11,deposit,64
1049,269,2020-02-15,withdrawal,459
1050,269,2020-03-15,deposit,766
1051,269,2020-01-29,withdrawal,478
1052,269,2020-03-10,deposit,471
1053,269,2020-01-15,purchase,421
1054,269,2020-01-18,purchase,406
1055,460,2020-04-02,deposit,848
1056,460,2020-03-27,purchase,994
1057,460,2020-03-28,deposit,977
1058,460,2020-02-21,withdrawal,966
1059,460,2020-02-14,deposit,552
1060,460,2020-02-21,deposit,126
1061,460,2020-02-26,purchase,467
1062,460,2020-02-25,withdrawal,483
1063,328,2020-01-30,purchase,519
1064,328,2020-04-03,deposit,726
1065,328,2020-03-01,deposit,721
1066,328,2020-03-05,deposit,106
1067,328,2020-03-31,purchase,424
1068,328,2020-03-19,deposit,493
1069,328,2020-04-10,purchase,582
1070,328,2020-03-18,deposit,418
1071,328,2020-02-10,withdrawal,443
1072,328,2020-02-03,purchase,639
1073,328,2020-01-28,purchase,409
1074,328,2020-01-22,withdrawal,697
1075,328,2020-02-22,withdrawal,181
1076,328,2020-03-04,withdrawal,688
1077,328,2020-02-20,purchase,931
1078,328,2020-03-14,withdrawal,819
1079,328,2020-03-10,purchase,499
1080,328,2020-03-04,purchase,585
1081,407,2020-04-04,purchase,407
1082,407,2020-04-01,purchase,999
1083,407,2020-04-03,purchase,969
1084,407,2020-02-04,deposit,643
1085,407,2020-01-23,withdrawal,821
1086,407,2020-02-05,purchase,604
1087,407,2020-03-16,withdrawal,946
1088,407,2020-01-25,deposit,24
1089,351,2020-01-12,purchase,583
1090,351,2020-02-18,deposit,228
1091,351,2020-02-25,withdrawal,544
1092,351,2020-01-31,withdrawal,649
1093,351,2020-02-13,withdrawal,729
1094,351,2020-02-19,purchase,578
1095,351,2020-03-27,withdrawal,327
1096,351,2020-01-03,deposit,371
1097,458,2020-02-17,withdrawal,463
1098,458,2020-02-14,withdrawal,905
1099,339,2020-02-24,deposit,222
1100,339,2020-02-15,deposit,811
1101,339,2020-02-06,withdrawal,717
1102,339,2020-03-06,purchase,68
1103,339,2020-01-17,purchase,7
1104,339,2020-01-14,purchase,173
1105,339,2020-03-23,withdrawal,813
1106,339,2020-02-24,deposit,538
1107,339,2020-03-15,withdrawal,45
1108,339,2020-01-24,deposit,136
1109,339,2020-02-16,deposit,251
1110,339,2020-03-07,deposit,548
1111,339,2020-01-31,purchase,903
1112,339,2020-02-02,deposit,994
1113,339,2020-03-09,purchase,85
1114,339,2020-02-24,purchase,231
1115,496,2020-02-11,withdrawal,989
1116,496,2020-02-22,withdrawal,581
1117,496,2020-03-14,deposit,650
1118,496,2020-02-19,purchase,939
1119,496,2020-02-19,withdrawal,614
1120,291,2020-04-10,purchase,697
1121,291,2020-04-01,deposit,8
1122,291,2020-04-14,deposit,290
1123,50,2020-02-18,purchase,240
1124,50,2020-04-14,purchase,60
1125,50,2020-03-01,deposit,249
1126,50,2020-01-31,deposit,32
1127,50,2020-03-20,withdrawal,21
1128,50,2020-03-24,purchase,564
1129,50,2020-03-10,deposit,640
1130,50,2020-03-13,purchase,324
1131,50,2020-02-02,withdrawal,774
1132,50,2020-04-24,deposit,235
1133,50,2020-02-08,withdrawal,870
1134,50,2020-03-22,deposit,969
1135,50,2020-02-13,deposit,279
1136,265,2020-03-23,purchase,835
1137,265,2020-02-05,purchase,161
1138,265,2020-02-10,purchase,193
1139,265,2020-03-03,deposit,280
1140,265,2020-03-07,deposit,36
1141,265,2020-04-05,deposit,644
1142,265,2020-03-26,withdrawal,881
1143,265,2020-03-08,deposit,483
1144,265,2020-01-18,deposit,2
1145,265,2020-02-17,purchase,73
1146,265,2020-02-14,purchase,577
1147,265,2020-02-28,withdrawal,452
1148,265,2020-01-10,deposit,92
1149,265,2020-01-14,withdrawal,818
1150,265,2020-03-09,deposit,531
1151,265,2020-03-27,deposit,89
1152,265,2020-03-16,purchase,257
1153,265,2020-03-29,withdrawal,557
1154,266,2020-02-05,deposit,804
1155,266,2020-03-12,purchase,668
1156,266,2020-04-01,withdrawal,507
1157,266,2020-04-15,deposit,858
1158,93,2020-04-09,withdrawal,218
1159,93,2020-03-27,withdrawal,154
1160,93,2020-02-16,deposit,807
1161,93,2020-02-09,purchase,366
1162,93,2020-03-20,deposit,993
1163,93,2020-02-13,purchase,16
1164,93,2020-02-27,deposit,429
1165,93,2020-01-20,withdrawal,593
1166,93,2020-01-18,deposit,435
1167,93,2020-03-30,purchase,279
1168,93,2020-02-01,withdrawal,717
1169,93,2020-02-23,withdrawal,462
1170,93,2020-02-08,deposit,394
1171,93,2020-02-21,deposit,635
1172,93,2020-03-29,withdrawal,477
1173,1,2020-03-05,purchase,612
1174,1,2020-03-17,deposit,324
1175,1,2020-03-19,purchase,664
1176,267,2020-03-21,withdrawal,501
1177,267,2020-04-13,deposit,351
1178,267,2020-02-11,withdrawal,523
1179,267,2020-01-30,withdrawal,660
1180,267,2020-03-08,purchase,880
1181,267,2020-04-10,deposit,530
1182,267,2020-04-04,deposit,996
1183,267,2020-01-31,deposit,632
1184,267,2020-03-28,withdrawal,289
1185,267,2020-02-27,withdrawal,530
1186,267,2020-02-27,purchase,325
1187,267,2020-03-21,withdrawal,729
1188,267,2020-04-04,deposit,917
1189,267,2020-01-29,purchase,196
1190,267,2020-03-17,withdrawal,970
1191,267,2020-02-20,purchase,497
1192,267,2020-03-06,deposit,201
1193,366,2020-02-24,withdrawal,147
1194,366,2020-02-23,withdrawal,819
1195,366,2020-02-12,deposit,944
1196,366,2020-02-03,deposit,444
1197,366,2020-02-05,deposit,707
1198,366,2020-03-07,purchase,270
1199,366,2020-03-03,withdrawal,401
1200,366,2020-03-14,withdrawal,291
1201,366,2020-02-12,withdrawal,530
1202,366,2020-03-27,purchase,174
1203,366,2020-02-22,withdrawal,756
1204,366,2020-01-26,withdrawal,308
1205,366,2020-02-22,deposit,297
1206,366,2020-03-05,purchase,19
1207,366,2020-03-28,withdrawal,57
1208,366,2020-01-25,purchase,708
1209,366,2020-02-04,deposit,9
1210,366,2020-02-23,purchase,760
1211,366,2020-04-03,deposit,209
1212,366,2020-02-21,deposit,569
1213,92,2020-03-22,purchase,793
1214,92,2020-03-19,purchase,50
1215,89,2020-04-16,purchase,864
1216,89,2020-03-22,withdrawal,418
1217,89,2020-02-25,withdrawal,788
1218,89,2020-03-19,withdrawal,757
1219,89,2020-04-01,deposit,415
1220,89,2020-04-20,purchase,671
1221,89,2020-02-14,purchase,537
1222,89,2020-04-20,withdrawal,360
1223,89,2020-04-06,deposit,737
1224,89,2020-02-07,withdrawal,86
1225,89,2020-03-23,withdrawal,475
1226,89,2020-03-08,purchase,246
1227,89,2020-03-01,deposit,922
1228,89,2020-04-08,deposit,249
1229,89,2020-02-17,purchase,478
1230,129,2020-02-09,withdrawal,376
1231,129,2020-02-24,purchase,986
1232,129,2020-02-11,withdrawal,359
1233,129,2020-04-05,withdrawal,867
1234,129,2020-02-12,withdrawal,23
1235,129,2020-04-01,withdrawal,593
1236,129,2020-01-27,withdrawal,508
1237,129,2020-03-17,deposit,669
1238,129,2020-04-07,purchase,615
1239,129,2020-02-15,deposit,482
1240,129,2020-03-06,purchase,154
1241,129,2020-03-28,deposit,349
1242,129,2020-01-31,deposit,406
1243,198,2020-03-08,purchase,15
1244,198,2020-02-16,withdrawal,110
1245,198,2020-03-30,purchase,221
1246,198,2020-03-20,purchase,498
1247,198,2020-02-15,deposit,303
1248,198,2020-03-25,purchase,553
1249,198,2020-03-21,deposit,460
1250,198,2020-02-29,withdrawal,598
1251,198,2020-04-15,deposit,496
1252,198,2020-03-17,withdrawal,714
1253,198,2020-01-20,purchase,143
1254,198,2020-02-02,purchase,248
1255,198,2020-02-16,withdrawal,203
1256,198,2020-01-28,deposit,716
1257,26,2020-03-13,deposit,35
1258,26,2020-04-04,withdrawal,456
1259,26,2020-04-13,withdrawal,792
1260,26,2020-03-10,withdrawal,381
1261,26,2020-01-26,withdrawal,338
1262,26,2020-03-11,withdrawal,437
1263,26,2020-02-06,purchase,352
1264,26,2020-01-26,deposit,98
1265,26,2020-02-27,withdrawal,300
1266,26,2020-02-27,withdrawal,17
1267,26,2020-03-06,deposit,192
1268,104,2020-01-30,withdrawal,328
1269,104,2020-03-29,withdrawal,414
1270,104,2020-01-26,purchase,46
1271,104,2020-02-29,deposit,76
1272,104,2020-03-25,withdrawal,321
1273,104,2020-02-27,deposit,985
1274,104,2020-03-30,deposit,838
1275,104,2020-02-24,withdrawal,589
1276,466,2020-02-27,withdrawal,923
1277,466,2020-03-17,deposit,63
1278,466,2020-03-19,withdrawal,197
1279,466,2020-02-17,withdrawal,288
1280,466,2020-02-11,deposit,143
1281,466,2020-02-15,purchase,991
1282,454,2020-02-01,deposit,622
1283,454,2020-02-26,deposit,852
1284,454,2020-03-01,withdrawal,471
1285,454,2020-03-04,deposit,411
1286,454,2020-01-29,purchase,881
1287,454,2020-03-10,deposit,342
1288,454,2020-01-28,purchase,120
1289,454,2020-02-01,deposit,678
1290,454,2020-03-31,deposit,800
1291,454,2020-03-31,purchase,883
1292,454,2020-01-16,deposit,409
1293,454,2020-03-01,purchase,309
1294,454,2020-03-27,deposit,48
1295,117,2020-01-28,withdrawal,30
1296,117,2020-02-14,withdrawal,439
1297,117,2020-02-25,purchase,479
1298,117,2020-02-12,deposit,727
1299,117,2020-03-20,withdrawal,920
1300,117,2020-03-13,deposit,430
1301,46,2020-04-20,deposit,430
1302,46,2020-01-31,deposit,661
1303,46,2020-03-04,purchase,294
1304,46,2020-04-03,deposit,631
1305,46,2020-03-23,withdrawal,541
1306,46,2020-04-14,purchase,152
1307,46,2020-03-03,deposit,101
1308,46,2020-04-01,purchase,885
1309,46,2020-02-15,purchase,104
1310,46,2020-02-16,deposit,970
1311,46,2020-01-24,purchase,495
1312,46,2020-03-14,purchase,574
1313,96,2020-01-03,deposit,492
1314,96,2020-03-24,withdrawal,417
1315,96,2020-01-20,purchase,303
1316,96,2020-01-21,withdrawal,290
1317,96,2020-03-10,withdrawal,545
1318,96,2020-02-02,deposit,445
1319,96,2020-01-24,deposit,301
1320,96,2020-03-08,deposit,488
1321,96,2020-03-30,purchase,211
1322,96,2020-03-04,purchase,311
1323,96,2020-01-31,deposit,95
1324,96,2020-02-13,purchase,30
1325,96,2020-03-23,withdrawal,490
1326,96,2020-02-16,withdrawal,65
1327,96,2020-02-28,deposit,31
1328,96,2020-03-28,deposit,891
1329,96,2020-02-29,deposit,108
1330,199,2020-02-07,deposit,672
1331,199,2020-03-06,purchase,529
1332,199,2020-02-01,withdrawal,687
1333,199,2020-04-02,withdrawal,661
1334,199,2020-04-07,deposit,455
1335,55,2020-02-17,deposit,139
1336,55,2020-02-15,purchase,806
1337,55,2020-03-23,deposit,814
1338,55,2020-02-12,withdrawal,570
1339,55,2020-04-06,purchase,277
1340,55,2020-04-02,purchase,585
1341,55,2020-02-28,deposit,597
1342,55,2020-02-15,deposit,408
1343,55,2020-03-03,withdrawal,55
1344,55,2020-02-01,purchase,558
1345,443,2020-03-22,purchase,377
1346,443,2020-02-21,withdrawal,57
1347,443,2020-03-31,purchase,408
1348,443,2020-02-23,withdrawal,592
1349,443,2020-03-02,purchase,845
1350,443,2020-04-04,deposit,348
1351,443,2020-03-28,deposit,561
1352,443,2020-02-29,deposit,599
1353,317,2020-02-26,deposit,363
1354,317,2020-04-09,withdrawal,237
1355,52,2020-02-15,deposit,653
1356,52,2020-01-26,deposit,232
1357,52,2020-02-05,deposit,819
1358,249,2020-04-12,withdrawal,170
1359,249,2020-03-02,deposit,729
1360,122,2020-04-07,withdrawal,135
1361,122,2020-02-13,deposit,88
1362,122,2020-03-27,deposit,725
1363,122,2020-04-24,purchase,235
1364,122,2020-04-09,deposit,992
1365,122,2020-01-29,purchase,83
1366,122,2020-03-28,deposit,80
1367,122,2020-04-12,deposit,7
1368,122,2020-03-18,deposit,290
1369,122,2020-02-05,purchase,150
1370,122,2020-04-11,withdrawal,678
1371,122,2020-04-20,deposit,51
1372,122,2020-04-23,withdrawal,283
1373,59,2020-02-13,deposit,646
1374,59,2020-02-09,deposit,50
1375,59,2020-04-15,purchase,854
1376,59,2020-03-02,withdrawal,105
1377,59,2020-03-26,withdrawal,433
1378,59,2020-02-07,deposit,570
