,_month,_year,month_year,interest_id,composition,index_value,ranking,percentile_ranking
485,7,2018,07-2018,32701,4.23,1.41,483,33.74
486,7,2018,07-2018,50,3.07,1.4,485,33.47
487,7,2018,07-2018,20755,4.77,1.4,485,33.47
488,7,2018,07-2018,20751,3.94,1.4,485,33.47
489,7,2018,07-2018,6324,10.3,1.4,485,33.47
490,7,2018,07-2018,12821,4.63,1.4,485,33.47
491,7,2018,07-2018,6134,5.08,1.39,490,32.78
492,7,2018,07-2018,6253,4.18,1.38,491,32.65
493,7,2018,07-2018,10833,6.41,1.38,491,32.65
494,7,2018,07-2018,54,3.42,1.38,491,32.65
495,7,2018,07-2018,14800,4.11,1.37,494,32.24
496,7,2018,07-2018,5916,4.63,1.37,494,32.24
497,7,2018,07-2018,21241,3.47,1.36,496,31.96
498,7,2018,07-2018,6174,4.1,1.36,496,31.96
499,7,2018,07-2018,81,3.31,1.36,496,31.96
500,7,2018,07-2018,7464,3.52,1.36,496,31.96
501,7,2018,07-2018,6212,4.13,1.36,496,31.96
502,7,2018,07-2018,6300,4.91,1.36,496,31.96
503,7,2018,07-2018,170,4.76,1.36,496,31.96
504,7,2018,07-2018,21062,5.33,1.35,503,31
505,7,2018,07-2018,10009,4.56,1.35,503,31
506,7,2018,07-2018,18807,4.1,1.34,505,30.73
507,7,2018,07-2018,6386,3.73,1.34,505,30.73
508,7,2018,07-2018,32705,4.38,1.34,505,30.73
509,7,2018,07-2018,19604,5.82,1.33,508,30.32
510,7,2018,07-2018,42,4.9,1.33,508,30.32
511,7,2018,07-2018,6335,4.41,1.33,508,30.32
512,7,2018,07-2018,4899,3.1,1.32,511,29.9
513,7,2018,07-2018,108,4.24,1.32,511,29.9
514,7,2018,07-2018,6168,4.35,1.32,511,29.9
515,7,2018,07-2018,6222,3.49,1.32,511,29.9
516,7,2018,07-2018,71,3.43,1.32,511,29.9
517,7,2018,07-2018,20,4.08,1.32,511,29.9
518,7,2018,07-2018,6391,4,1.32,511,29.9
519,7,2018,07-2018,6159,4.06,1.32,511,29.9
520,7,2018,07-2018,6149,4.1,1.32,511,29.9
521,7,2018,07-2018,19878,3.35,1.31,520,28.67
522,7,2018,07-2018,7543,4.12,1.31,520,28.67
523,7,2018,07-2018,10834,4.6,1.31,520,28.67
524,7,2018,07-2018,22406,3.38,1.31,520,28.67
525,7,2018,07-2018,7536,3.05,1.31,520,28.67
526,7,2018,07-2018,10364,2.9,1.31,520,28.67
527,7,2018,07-2018,6367,3.78,1.3,526,27.85
528,7,2018,07-2018,129,3.62,1.3,526,27.85
529,7,2018,07-2018,25,4.31,1.3,526,27.85
530,7,2018,07-2018,21240,3.04,1.3,526,27.85
531,7,2018,07-2018,6231,4.12,1.29,530,27.3
532,7,2018,07-2018,6226,3.95,1.29,530,27.3
533,7,2018,07-2018,19607,3.27,1.29,530,27.3
534,7,2018,07-2018,4903,3.63,1.29,530,27.3
535,7,2018,07-2018,110,4.1,1.29,530,27.3
536,7,2018,07-2018,6216,3.19,1.28,535,26.61
537,7,2018,07-2018,17452,4.24,1.28,535,26.61
538,7,2018,07-2018,20816,2.79,1.28,535,26.61
539,7,2018,07-2018,5934,3.46,1.27,538,26.2
540,7,2018,07-2018,7454,4.38,1.27,538,26.2
541,7,2018,07-2018,4867,2.84,1.27,538,26.2
542,7,2018,07-2018,10351,5.52,1.27,538,26.2
543,7,2018,07-2018,10251,3.21,1.26,542,25.65
544,7,2018,07-2018,20730,3.73,1.26,542,25.65
545,7,2018,07-2018,6257,4.49,1.26,542,25.65
546,7,2018,07-2018,7546,4.72,1.26,542,25.65
547,7,2018,07-2018,18924,4.13,1.26,542,25.65
548,7,2018,07-2018,5925,3.97,1.25,547,24.97
549,7,2018,07-2018,4908,3.29,1.25,547,24.97
550,7,2018,07-2018,19593,2.89,1.25,547,24.97
551,7,2018,07-2018,5917,4.04,1.25,547,24.97
552,7,2018,07-2018,6230,4.39,1.25,547,24.97
553,7,2018,07-2018,19611,2.95,1.24,552,24.28
554,7,2018,07-2018,22400,3.77,1.24,552,24.28
555,7,2018,07-2018,4935,4.46,1.24,552,24.28
556,7,2018,07-2018,6325,4.66,1.23,555,23.87
557,7,2018,07-2018,6317,4.28,1.23,555,23.87
558,7,2018,07-2018,5936,3.78,1.23,555,23.87
559,7,2018,07-2018,18783,4.87,1.23,555,23.87
560,7,2018,07-2018,7597,3.18,1.23,555,23.87
561,7,2018,07-2018,17669,3.92,1.23,555,23.87
562,7,2018,07-2018,7685,3.77,1.22,561,23.05
563,7,2018,07-2018,7545,4.19,1.22,561,23.05
564,7,2018,07-2018,15879,3.85,1.22,561,23.05
565,7,2018,07-2018,4932,4.18,1.22,561,23.05
566,7,2018,07-2018,6345,3.94,1.21,565,22.5
567,7,2018,07-2018,4937,3.77,1.21,565,22.5
568,7,2018,07-2018,4858,3.59,1.21,565,22.5
569,7,2018,07-2018,17729,3.48,1.21,565,22.5
570,7,2018,07-2018,4906,3.09,1.21,565,22.5
571,7,2018,07-2018,10970,4.04,1.21,565,22.5
572,7,2018,07-2018,5929,4.46,1.21,565,22.5
573,7,2018,07-2018,22422,3.12,1.2,572,21.54
574,7,2018,07-2018,19519,4.02,1.2,572,21.54
575,7,2018,07-2018,6303,3.87,1.2,572,21.54
576,7,2018,07-2018,22417,3.95,1.2,572,21.54
577,7,2018,07-2018,10975,3.98,1.2,572,21.54
578,7,2018,07-2018,22401,3.62,1.2,572,21.54
579,7,2018,07-2018,6098,3.99,1.19,578,20.71
580,7,2018,07-2018,118,3.83,1.19,578,20.71
581,7,2018,07-2018,12032,3.77,1.18,580,20.44
582,7,2018,07-2018,6385,3.26,1.18,580,20.44
583,7,2018,07-2018,6124,3.51,1.18,580,20.44
584,7,2018,07-2018,10836,4.18,1.18,580,20.44
585,7,2018,07-2018,32702,3.56,1.18,580,20.44
586,7,2018,07-2018,4933,3.46,1.18,580,20.44
587,7,2018,07-2018,10973,4.06,1.18,580,20.44
588,7,2018,07-2018,6215,3.21,1.17,587,19.48
589,7,2018,07-2018,10871,2.94,1.17,587,19.48
590,7,2018,07-2018,19612,2.57,1.16,589,19.2
591,7,2018,07-2018,5967,2.57,1.16,589,19.2
592,7,2018,07-2018,10974,4.46,1.16,589,19.2
593,7,2018,07-2018,5897,3.72,1.15,592,18.79
594,7,2018,07-2018,6010,2.76,1.15,592,18.79
595,7,2018,07-2018,21326,4.3,1.14,594,18.52
596,7,2018,07-2018,22421,3.2,1.14,594,18.52
597,7,2018,07-2018,7483,3.4,1.14,594,18.52
598,7,2018,07-2018,6156,2.99,1.13,597,18.11
599,7,2018,07-2018,5945,4.87,1.13,597,18.11
600,7,2018,07-2018,10249,4.48,1.13,597,18.11
601,7,2018,07-2018,6188,2.85,1.13,597,18.11
602,7,2018,07-2018,6387,3.89,1.13,597,18.11
603,7,2018,07-2018,19520,3.64,1.12,602,17.42
604,7,2018,07-2018,140,3.31,1.12,602,17.42
605,7,2018,07-2018,19759,3.23,1.12,602,17.42
606,7,2018,07-2018,16196,3.98,1.12,602,17.42
607,7,2018,07-2018,6390,3.6,1.12,602,17.42
608,7,2018,07-2018,112,2.95,1.12,602,17.42
609,7,2018,07-2018,7541,4.7,1.12,602,17.42
610,7,2018,07-2018,7542,4.31,1.12,602,17.42
611,7,2018,07-2018,6339,3.79,1.11,610,16.32
612,7,2018,07-2018,78,2.69,1.11,610,16.32
613,7,2018,07-2018,10010,3.25,1.11,610,16.32
614,7,2018,07-2018,6122,2.85,1.1,613,15.91
615,7,2018,07-2018,6049,2.54,1.09,614,15.78
616,7,2018,07-2018,20754,3.09,1.09,614,15.78
617,7,2018,07-2018,53,3.03,1.09,614,15.78
618,7,2018,07-2018,19634,2.53,1.09,614,15.78
619,7,2018,07-2018,46,3.4,1.09,614,15.78
620,7,2018,07-2018,17670,2.76,1.09,614,15.78
621,7,2018,07-2018,6333,3.5,1.08,620,14.95
622,7,2018,07-2018,19594,2.48,1.07,621,14.81
623,7,2018,07-2018,6189,3.03,1.07,621,14.81
624,7,2018,07-2018,4931,4.05,1.07,621,14.81
625,7,2018,07-2018,7,2.64,1.07,621,14.81
626,7,2018,07-2018,5922,3.13,1.07,621,14.81
627,7,2018,07-2018,6008,3.22,1.07,621,14.81
628,7,2018,07-2018,6389,3.39,1.06,627,13.99
629,7,2018,07-2018,22092,3.78,1.06,627,13.99
630,7,2018,07-2018,57,2.32,1.05,629,13.72
631,7,2018,07-2018,10979,3.28,1.05,629,13.72
632,7,2018,07-2018,19618,3.03,1.05,629,13.72
633,7,2018,07-2018,6306,3.04,1.05,629,13.72
634,7,2018,07-2018,19251,3.59,1.04,633,13.17
635,7,2018,07-2018,10326,3.96,1.03,634,13.03
636,7,2018,07-2018,14895,2.59,1.03,634,13.03
637,7,2018,07-2018,19602,2.79,1.03,634,13.03
638,7,2018,07-2018,4927,3.19,1.03,634,13.03
639,7,2018,07-2018,7544,3.37,1.03,634,13.03
640,7,2018,07-2018,6259,2.51,1.03,634,13.03
641,7,2018,07-2018,94,3.52,1.03,634,13.03
642,7,2018,07-2018,166,3.01,1.02,641,12.07
643,7,2018,07-2018,4929,3.33,1.02,641,12.07
644,7,2018,07-2018,22420,4.37,1.02,641,12.07
645,7,2018,07-2018,4896,3.09,1.01,644,11.66
646,7,2018,07-2018,6034,3.25,1.01,644,11.66
647,7,2018,07-2018,6224,3.68,1,646,11.39
648,7,2018,07-2018,5926,3.48,1,646,11.39
649,7,2018,07-2018,5971,2.5,1,646,11.39
650,7,2018,07-2018,84,3.42,1,646,11.39
651,7,2018,07-2018,21,2.63,0.99,650,10.84
652,7,2018,07-2018,19629,2.54,0.99,650,10.84
653,7,2018,07-2018,4921,2.83,0.99,650,10.84
654,7,2018,07-2018,22398,3.52,0.99,650,10.84
655,7,2018,07-2018,5962,3.13,0.98,654,10.29
656,7,2018,07-2018,19624,2.84,0.98,654,10.29
657,7,2018,07-2018,6120,2.79,0.98,654,10.29
658,7,2018,07-2018,18203,2.9,0.98,654,10.29
659,7,2018,07-2018,22091,3.99,0.98,654,10.29
660,7,2018,07-2018,19622,2.97,0.97,659,9.6
661,7,2018,07-2018,19605,3.15,0.97,659,9.6
662,7,2018,07-2018,6138,2.83,0.96,661,9.33
663,7,2018,07-2018,6225,3.31,0.96,661,9.33
664,7,2018,07-2018,72,3.63,0.96,661,9.33
665,7,2018,07-2018,123,2.83,0.96,661,9.33
666,7,2018,07-2018,19609,2.43,0.95,665,8.78
667,7,2018,07-2018,6223,3.45,0.95,665,8.78
668,7,2018,07-2018,4926,2.92,0.94,667,8.5
669,7,2018,07-2018,136,2.03,0.94,667,8.5
670,7,2018,07-2018,6332,2.62,0.93,669,8.23
671,7,2018,07-2018,14801,2.66,0.93,669,8.23
672,7,2018,07-2018,15883,1.97,0.93,669,8.23
673,7,2018,07-2018,21249,3.11,0.92,672,7.82
674,7,2018,07-2018,19601,2.13,0.92,672,7.82
675,7,2018,07-2018,21248,2.88,0.91,674,7.54
676,7,2018,07-2018,6236,2.29,0.89,675,7.41
677,7,2018,07-2018,11066,3.5,0.89,675,7.41
678,7,2018,07-2018,22415,3.1,0.88,677,7.13
679,7,2018,07-2018,21243,2.53,0.88,677,7.13
680,7,2018,07-2018,10366,2.36,0.88,677,7.13
681,7,2018,07-2018,22094,2.97,0.87,680,6.72
682,7,2018,07-2018,21247,2.65,0.86,681,6.58
683,7,2018,07-2018,121,2.44,0.86,681,6.58
684,7,2018,07-2018,19608,2.15,0.85,683,6.31
685,7,2018,07-2018,10955,2.94,0.85,683,6.31
686,7,2018,07-2018,19615,2.01,0.84,685,6.04
687,7,2018,07-2018,5904,2.14,0.83,686,5.9
688,7,2018,07-2018,5900,2.3,0.82,687,5.76
689,7,2018,07-2018,58,2.18,0.81,688,5.62
690,7,2018,07-2018,10007,2.45,0.81,688,5.62
691,7,2018,07-2018,21251,2.85,0.81,688,5.62
692,7,2018,07-2018,15884,1.82,0.8,691,5.21
693,7,2018,07-2018,154,2.61,0.79,692,5.08
694,7,2018,07-2018,19620,2.37,0.79,692,5.08
695,7,2018,07-2018,106,1.83,0.79,692,5.08
696,7,2018,07-2018,6048,2.49,0.79,692,5.08
697,7,2018,07-2018,10971,2.67,0.78,696,4.53
698,7,2018,07-2018,7598,2.61,0.77,697,4.39
699,7,2018,07-2018,19626,1.99,0.76,698,4.25
700,7,2018,07-2018,17274,1.86,0.76,698,4.25
701,7,2018,07-2018,19589,2.34,0.76,698,4.25
702,7,2018,07-2018,13428,2.23,0.76,698,4.25
703,7,2018,07-2018,11977,2.27,0.76,698,4.25
704,7,2018,07-2018,19631,2.15,0.75,703,3.57
705,7,2018,07-2018,20752,2.22,0.75,703,3.57
706,7,2018,07-2018,19597,2.45,0.75,703,3.57
707,7,2018,07-2018,19591,1.9,0.74,706,3.16
708,7,2018,07-2018,19635,2.05,0.74,706,3.16
709,7,2018,07-2018,19632,1.96,0.74,706,3.16
710,7,2018,07-2018,19599,1.92,0.73,709,2.74
711,7,2018,07-2018,6364,2.91,0.73,709,2.74
712,7,2018,07-2018,22408,2.12,0.72,711,2.47
713,7,2018,07-2018,16198,1.74,0.71,712,2.33
714,7,2018,07-2018,6047,2.04,0.71,712,2.33
715,7,2018,07-2018,10954,1.88,0.71,712,2.33
716,7,2018,07-2018,51,2.67,0.71,712,2.33
717,7,2018,07-2018,18348,2.05,0.7,716,1.78
718,7,2018,07-2018,10953,1.81,0.7,716,1.78
719,7,2018,07-2018,2,1.81,0.69,718,1.51
720,7,2018,07-2018,19616,2.31,0.69,718,1.51
721,7,2018,07-2018,15878,2.28,0.67,720,1.23
722,7,2018,07-2018,21250,2.25,0.67,720,1.23
723,7,2018,07-2018,4872,2.27,0.65,722,0.96
724,7,2018,07-2018,15882,1.73,0.65,722,0.96
725,7,2018,07-2018,19596,2.09,0.65,722,0.96
726,7,2018,07-2018,21246,2.26,0.65,722,0.96
727,7,2018,07-2018,6363,2.16,0.63,726,0.41
728,7,2018,07-2018,21244,2.23,0.61,727,0.27
729,7,2018,07-2018,6065,1.71,0.6,728,0.14
730,7,2018,07-2018,6050,1.77,0.56,729,0
731,8,2018,08-2018,6218,5.52,2.84,1,99.87
732,8,2018,08-2018,6285,8.41,2.78,2,99.74
733,8,2018,08-2018,115,8.98,2.77,3,99.61
734,8,2018,08-2018,6013,5.94,2.75,4,99.48
735,8,2018,08-2018,6206,8.82,2.71,5,99.35
736,8,2018,08-2018,4,7.94,2.69,6,99.22
737,8,2018,08-2018,171,7.9,2.57,7,99.09
738,8,2018,08-2018,22502,7.72,2.56,8,98.96
739,8,2018,08-2018,6219,5.27,2.54,9,98.83
740,8,2018,08-2018,16,4.65,2.42,10,98.7
741,8,2018,08-2018,38,5.89,2.36,11,98.57
742,8,2018,08-2018,34465,3.34,2.34,12,98.44
743,8,2018,08-2018,21242,6.61,2.31,13,98.31
744,8,2018,08-2018,6107,5.72,2.31,13,98.31
745,8,2018,08-2018,5969,10.85,2.3,15,98.04
746,8,2018,08-2018,6232,5.75,2.28,16,97.91
747,8,2018,08-2018,19250,7.7,2.27,17,97.78
748,8,2018,08-2018,16137,6.13,2.27,17,97.78
749,8,2018,08-2018,12133,10.26,2.25,19,97.52
750,8,2018,08-2018,17,3.94,2.22,20,97.39
751,8,2018,08-2018,32486,6.3,2.2,21,97.26
752,8,2018,08-2018,6110,5.18,2.2,21,97.26
753,8,2018,08-2018,6286,9.1,2.2,21,97.26
754,8,2018,08-2018,19613,5.82,2.19,24,96.87
755,8,2018,08-2018,17320,3.24,2.19,24,96.87
756,8,2018,08-2018,5970,8.25,2.19,24,96.87
757,8,2018,08-2018,17269,6.44,2.19,24,96.87
758,8,2018,08-2018,151,6.72,2.18,28,96.35
759,8,2018,08-2018,21057,12.42,2.18,28,96.35
760,8,2018,08-2018,6029,6.54,2.18,28,96.35
761,8,2018,08-2018,6023,7.13,2.17,31,95.96
762,NULL,NULL,NULL,NULL,6.82,2.84,45,96.23
763,8,2018,08-2018,11067,4.92,2.15,32,95.83
764,8,2018,08-2018,17786,7.88,2.14,33,95.7
765,8,2018,08-2018,4943,7.68,2.13,34,95.57
766,8,2018,08-2018,19298,9.06,2.11,35,95.44
767,8,2018,08-2018,79,4.49,2.1,36,95.31
768,8,2018,08-2018,6284,13.9,2.1,36,95.31
769,8,2018,08-2018,34463,3.06,2.1,36,95.31
770,8,2018,08-2018,19423,5.96,2.09,39,94.92
771,8,2018,08-2018,6378,6.47,2.07,40,94.78
772,8,2018,08-2018,147,5.1,2.06,41,94.65
773,8,2018,08-2018,5968,6.88,2.06,41,94.65
774,8,2018,08-2018,33,5.99,2.03,43,94.39
775,8,2018,08-2018,6,6.96,2.02,44,94.26
776,8,2018,08-2018,4902,4.9,2.01,45,94.13
777,8,2018,08-2018,6144,5.5,2.01,45,94.13
778,8,2018,08-2018,4897,7.41,2.01,45,94.13
779,8,2018,08-2018,6184,6.46,2.01,45,94.13
780,8,2018,08-2018,17785,6.48,1.99,49,93.61
781,8,2018,08-2018,22427,5.62,1.96,50,93.48
782,8,2018,08-2018,77,12.73,1.95,51,93.35
783,8,2018,08-2018,64,8.41,1.94,52,93.22
784,8,2018,08-2018,31,4.68,1.94,52,93.22
785,8,2018,08-2018,12025,8.44,1.93,54,92.96
786,8,2018,08-2018,18923,4,1.92,55,92.83
787,8,2018,08-2018,6315,4.36,1.92,55,92.83
788,8,2018,08-2018,4914,3.73,1.91,57,92.57
789,8,2018,08-2018,7537,4.91,1.91,57,92.57
790,8,2018,08-2018,34464,3,1.91,57,92.57
791,8,2018,08-2018,39,12.03,1.91,57,92.57
792,8,2018,08-2018,6210,5.58,1.9,61,92.05
793,8,2018,08-2018,21061,7.81,1.89,62,91.92
794,8,2018,08-2018,88,3.94,1.88,63,91.79
795,8,2018,08-2018,21059,6.88,1.88,63,91.79
796,8,2018,08-2018,49,4.11,1.87,65,91.53
797,8,2018,08-2018,19621,6.69,1.87,65,91.53
798,8,2018,08-2018,33959,2.54,1.86,67,91.26
799,8,2018,08-2018,34469,4.54,1.84,68,91.13
800,8,2018,08-2018,7527,5.5,1.84,68,91.13
801,NULL,NULL,NULL,NULL,5.96,2.83,47,96.06
802,8,2018,08-2018,6304,5.69,1.84,68,91.13
803,8,2018,08-2018,18996,5.68,1.83,71,90.74
804,8,2018,08-2018,10008,6.62,1.82,72,90.61
805,8,2018,08-2018,22428,5.24,1.82,72,90.61
806,8,2018,08-2018,33971,4.92,1.81,74,90.35
807,8,2018,08-2018,98,4.79,1.81,74,90.35
808,8,2018,08-2018,113,5.11,1.8,76,90.09
809,8,2018,08-2018,19603,5.23,1.8,76,90.09
810,8,2018,08-2018,21237,6.26,1.79,78,89.83
811,8,2018,08-2018,18347,6.36,1.79,78,89.83
812,8,2018,08-2018,6051,4.41,1.79,78,89.83
813,8,2018,08-2018,17730,5.97,1.79,78,89.83
814,8,2018,08-2018,32704,6.88,1.78,82,89.31
815,8,2018,08-2018,11975,4.73,1.78,82,89.31
816,8,2018,08-2018,158,5.76,1.78,82,89.31
817,8,2018,08-2018,6250,4.03,1.77,85,88.92
818,8,2018,08-2018,4944,6.61,1.77,85,88.92
819,8,2018,08-2018,16138,5.86,1.77,85,88.92
820,8,2018,08-2018,89,6.28,1.77,85,88.92
821,8,2018,08-2018,4924,4.62,1.76,89,88.4
822,8,2018,08-2018,35,4.14,1.76,89,88.4
823,8,2018,08-2018,6143,4.12,1.76,89,88.4
824,8,2018,08-2018,33474,4.01,1.76,89,88.4
825,8,2018,08-2018,10980,6,1.75,93,87.87
826,8,2018,08-2018,18648,4.21,1.74,94,87.74
827,8,2018,08-2018,33191,3.76,1.74,94,87.74
828,8,2018,08-2018,17673,4.88,1.74,94,87.74
829,8,2018,08-2018,34462,2.73,1.73,97,87.35
830,8,2018,08-2018,5944,6.68,1.73,97,87.35
831,8,2018,08-2018,6108,3.45,1.73,97,87.35
832,8,2018,08-2018,100,3.59,1.72,100,86.96
833,8,2018,08-2018,7557,5.08,1.72,100,86.96
834,8,2018,08-2018,21238,4.94,1.72,100,86.96
835,8,2018,08-2018,5963,3.98,1.72,100,86.96
836,8,2018,08-2018,6323,4.9,1.71,104,86.44
837,8,2018,08-2018,19295,6.23,1.71,104,86.44
838,8,2018,08-2018,5896,5.18,1.71,104,86.44
839,8,2018,08-2018,34082,3.45,1.7,107,86.05
840,8,2018,08-2018,69,3.5,1.7,107,86.05
841,8,2018,08-2018,6133,2.88,1.7,107,86.05
842,8,2018,08-2018,96,3.39,1.7,107,86.05
843,8,2018,08-2018,6263,4.31,1.69,111,85.53
844,8,2018,08-2018,34574,2.99,1.69,111,85.53
845,8,2018,08-2018,6142,5.29,1.69,111,85.53
846,8,2018,08-2018,6112,5.57,1.69,111,85.53
847,8,2018,08-2018,1,3.44,1.69,111,85.53
848,8,2018,08-2018,56,4.1,1.69,111,85.53
849,8,2018,08-2018,6085,4.09,1.69,111,85.53
850,8,2018,08-2018,5913,5.39,1.67,118,84.62
851,8,2018,08-2018,48,5.35,1.67,118,84.62
852,8,2018,08-2018,22403,5.93,1.67,118,84.62
853,8,2018,08-2018,5960,6.26,1.67,118,84.62
854,8,2018,08-2018,5952,4.31,1.67,118,84.62
855,8,2018,08-2018,137,5.04,1.67,118,84.62
856,8,2018,08-2018,33960,2.68,1.67,118,84.62
857,8,2018,08-2018,32703,5.55,1.67,118,84.62
858,8,2018,08-2018,23778,5.52,1.66,126,83.57
859,8,2018,08-2018,5910,4.87,1.65,127,83.44
860,8,2018,08-2018,12031,5.79,1.65,127,83.44
861,8,2018,08-2018,6111,4.11,1.65,127,83.44
862,8,2018,08-2018,132,4.04,1.65,127,83.44
863,8,2018,08-2018,33967,2.85,1.63,131,82.92
864,8,2018,08-2018,126,4.02,1.63,131,82.92
865,8,2018,08-2018,10977,7.32,1.63,131,82.92
866,8,2018,08-2018,6171,5.16,1.62,134,82.53
867,8,2018,08-2018,18204,5.82,1.61,135,82.4
868,8,2018,08-2018,6235,3.81,1.61,135,82.4
869,8,2018,08-2018,18202,5.66,1.61,135,82.4
870,8,2018,08-2018,6106,2.93,1.61,135,82.4
871,8,2018,08-2018,18995,4.93,1.61,135,82.4
872,8,2018,08-2018,5991,4.24,1.6,140,81.75
873,8,2018,08-2018,37,4.51,1.6,140,81.75
874,8,2018,08-2018,130,4.7,1.6,140,81.75
875,8,2018,08-2018,11974,3.7,1.6,140,81.75
876,8,2018,08-2018,6343,7.15,1.6,140,81.75
877,8,2018,08-2018,22411,5.05,1.6,140,81.75
878,8,2018,08-2018,10835,5.85,1.6,140,81.75
879,8,2018,08-2018,6255,4.61,1.6,140,81.75
880,8,2018,08-2018,6305,5.78,1.59,148,80.7
881,8,2018,08-2018,6089,2.63,1.59,148,80.7
882,8,2018,08-2018,83,3.57,1.58,150,80.44
883,8,2018,08-2018,6277,5.42,1.58,150,80.44
884,8,2018,08-2018,138,4.14,1.58,150,80.44
885,8,2018,08-2018,82,7.11,1.58,150,80.44
886,8,2018,08-2018,60,3.93,1.58,150,80.44
887,8,2018,08-2018,160,5.07,1.58,150,80.44
888,8,2018,08-2018,4911,3.47,1.58,150,80.44
889,8,2018,08-2018,101,4.1,1.57,157,79.53
890,8,2018,08-2018,18621,4.37,1.57,157,79.53
891,8,2018,08-2018,12821,5.18,1.56,159,79.27
892,8,2018,08-2018,6173,5.18,1.56,159,79.27
893,8,2018,08-2018,20817,2.56,1.56,159,79.27
894,8,2018,08-2018,155,4.2,1.56,159,79.27
895,8,2018,08-2018,19578,3.18,1.56,159,79.27
896,8,2018,08-2018,6081,5.23,1.56,159,79.27
897,8,2018,08-2018,4852,3.22,1.56,159,79.27
898,8,2018,08-2018,6319,5.22,1.56,159,79.27
899,8,2018,08-2018,17318,4.34,1.55,167,78.23
900,8,2018,08-2018,6393,3.17,1.55,167,78.23
901,8,2018,08-2018,103,2.69,1.54,169,77.97
902,8,2018,08-2018,21060,7.21,1.54,169,77.97
903,8,2018,08-2018,12027,5.53,1.54,169,77.97
904,8,2018,08-2018,22095,3.84,1.54,169,77.97
905,8,2018,08-2018,6217,4.2,1.54,169,77.97
906,8,2018,08-2018,6264,5.47,1.54,169,77.97
907,8,2018,08-2018,80,3.76,1.54,169,77.97
908,8,2018,08-2018,20767,4.69,1.53,176,77.05
909,8,2018,08-2018,6077,3.67,1.53,176,77.05
910,8,2018,08-2018,34461,3.31,1.53,176,77.05
911,8,2018,08-2018,18997,4.91,1.53,176,77.05
912,8,2018,08-2018,161,4.31,1.53,176,77.05
913,8,2018,08-2018,4912,4.61,1.53,176,77.05
914,8,2018,08-2018,21236,4.47,1.52,182,76.27
915,8,2018,08-2018,141,6.3,1.52,182,76.27
916,8,2018,08-2018,34466,2.41,1.52,182,76.27
917,8,2018,08-2018,33963,2.38,1.52,182,76.27
918,8,2018,08-2018,6334,5.05,1.52,182,76.27
919,8,2018,08-2018,4928,4.39,1.52,182,76.27
920,8,2018,08-2018,14901,3.51,1.52,182,76.27
921,8,2018,08-2018,6308,5.62,1.52,182,76.27
922,8,2018,08-2018,33969,2.59,1.52,182,76.27
923,8,2018,08-2018,21062,5.74,1.51,191,75.1
924,8,2018,08-2018,5906,5.35,1.51,191,75.1
925,8,2018,08-2018,6151,2.82,1.51,191,75.1
926,8,2018,08-2018,10250,6.58,1.51,191,75.1
927,8,2018,08-2018,5933,4.95,1.51,191,75.1
928,8,2018,08-2018,149,3.33,1.51,191,75.1
929,8,2018,08-2018,6211,4.6,1.51,191,75.1
930,8,2018,08-2018,6340,4.93,1.51,191,75.1
931,8,2018,08-2018,19592,3.97,1.5,199,74.05
932,8,2018,08-2018,4909,4.15,1.5,199,74.05
933,8,2018,08-2018,34077,4.52,1.5,199,74.05
934,8,2018,08-2018,29,4.31,1.5,199,74.05
935,8,2018,08-2018,30,3.71,1.5,199,74.05
936,8,2018,08-2018,44,3.27,1.5,199,74.05
937,8,2018,08-2018,6062,4.57,1.49,205,73.27
938,8,2018,08-2018,6336,4.88,1.49,205,73.27
939,8,2018,08-2018,19623,5.38,1.49,205,73.27
940,8,2018,08-2018,5938,4.87,1.49,205,73.27
941,8,2018,08-2018,19600,4.48,1.49,205,73.27
942,8,2018,08-2018,15,2.83,1.49,205,73.27
943,8,2018,08-2018,33961,2.3,1.49,205,73.27
944,8,2018,08-2018,19422,3.49,1.49,205,73.27
945,8,2018,08-2018,162,3.65,1.49,205,73.27
946,8,2018,08-2018,6234,3.9,1.49,205,73.27
947,8,2018,08-2018,19610,3.8,1.49,205,73.27
948,8,2018,08-2018,18647,3.22,1.48,216,71.84
949,8,2018,08-2018,18351,2.42,1.48,216,71.84
950,8,2018,08-2018,6330,2.92,1.48,216,71.84
951,8,2018,08-2018,6084,3.59,1.48,216,71.84
952,8,2018,08-2018,111,4.04,1.48,216,71.84
953,8,2018,08-2018,18782,5.09,1.48,216,71.84
954,8,2018,08-2018,32485,4.07,1.48,216,71.84
955,8,2018,08-2018,34459,3.32,1.48,216,71.84
956,8,2018,08-2018,135,3.73,1.47,224,70.8
957,8,2018,08-2018,10981,6.43,1.47,224,70.8
958,8,2018,08-2018,21239,3.17,1.47,224,70.8
959,8,2018,08-2018,5895,5.01,1.47,224,70.8
960,8,2018,08-2018,24,3.22,1.46,228,70.27
961,8,2018,08-2018,28,5.45,1.46,228,70.27
962,8,2018,08-2018,10976,4.64,1.46,228,70.27
963,8,2018,08-2018,10832,4.26,1.46,228,70.27
964,8,2018,08-2018,34084,2.3,1.46,228,70.27
965,8,2018,08-2018,21293,4.16,1.46,228,70.27
966,8,2018,08-2018,133,4.3,1.45,234,69.49
967,8,2018,08-2018,12,4.13,1.45,234,69.49
968,8,2018,08-2018,6316,2.92,1.45,234,69.49
969,8,2018,08-2018,6335,4.36,1.44,237,69.1
