,id,interest_name,interest_summary,created_at,last_modified
864,37882,Home Aquarium Enthusiasts,Consumers researching or purchasing home aquarium products and services.,2018-10-03 14:15:04,2018-10-03 14:15:04
865,37883,Shapewear & Leggings Shoppers,Consumers shopping for leggings and shapewear apparel.,2018-10-03 14:15:04,2018-10-03 14:15:04
866,37887,Gift Givers,Consumers shopping for gift cards and other gifts.,2018-10-03 14:45:03,2018-10-03 14:45:03
867,38283,Womens Subscription Box Shoppers,Consumers researching and purchasing subscription boxes for womens products and accessories.,2018-10-10 15:20:04,2018-10-10 15:20:04
868,38284,Portuguese Food Enthusiasts,People reading about Portuguese food and researching recipes.,2018-10-10 15:20:04,2018-10-10 15:20:04
869,38350,Indian Food Enthusiasts,People reading about Indian food and researching recipes.,2018-10-11 12:20:04,2018-10-11 12:20:04
870,38351,Xtreme Sports Fans,People reading news about professional xtreme sports and purchasing gear.,2018-10-11 12:20:04,2019-01-16 09:11:30
871,38352,Lawn and Home Pest Control Researchers,Consumers researching lawn and home pest control products and techniques.,2018-10-11 12:20:04,2018-10-11 12:20:04
872,38353,Netherlands Trip Planners,"People researching attractions and accommodations in the Netherlands. These consumers are more likely to spend money on flights, hotels, and local attractions.",2018-10-11 12:20:04,2018-10-11 12:20:04
873,38354,Train Travelers,People researching and booking train travel accommodations.,2018-10-11 12:20:04,2018-10-11 12:20:04
874,38355,Private Jet Traveler,People researching and booking private jet travel accommodations.,2018-10-11 12:20:04,2018-10-11 12:20:04
875,38356,Grateful Dead Fans,"People reading about the Grateful Dead, their music, and similar musicians.",2018-10-11 12:20:04,2018-10-11 12:20:04
876,38357,Jam Band Festival Fans,People researching and planning to attend jam band music festivals.,2018-10-11 12:20:04,2018-10-11 12:20:04
877,38358,Off the Grid Living Enthusiasts,People researching living off the grid and shopping for products and equipment.,2018-10-11 12:20:04,2018-10-11 12:20:04
878,38359,Christian Voters,People researching political issues for Christian voters.,2018-10-11 12:20:05,2018-10-11 12:20:05
879,38360,Northeastern Voters,People researching voter registration options and political issues for voters in Northeastern states.,2018-10-11 12:20:05,2018-10-11 12:20:05
880,38361,Mid-Atlantic Voters,People researching voter registration options and political issues for voters in Mid-Atlantic states.,2018-10-11 12:20:05,2018-10-11 12:20:05
881,38362,South Atlantic Voters,People researching voter registration options and political issues for voters in South Atlantic states.,2018-10-11 12:20:05,2018-10-11 12:20:05
882,38363,Southeastern Voters,People researching voter registration options and political issues for voters in Southeastern states.,2018-10-11 12:20:05,2018-10-11 12:20:05
883,38364,Southern Central Voters,People researching voter registration options and political issues for voters in Southern Central states.,2018-10-11 12:20:05,2018-10-11 12:20:05
884,38365,Midwestern Voters,People researching voter registration options and political issues for voters in Midwestern states.,2018-10-11 12:20:05,2018-10-11 12:20:05
885,38366,Green Party Policy Supporters,People researching political issues for Green Party supporters.,2018-10-11 12:20:05,2018-10-11 12:20:05
886,38367,Tea Party Policy Supporters,People researching political issues for Tea Party supporters.,2018-10-11 12:20:05,2018-10-11 12:20:05
887,38368,Volvo Vehicle Shoppers,People researching and comparing Volvo vehicles. These consumers are more likely to spend money on a new or used car.,2018-10-11 12:30:03,2018-10-11 12:30:03
888,38989,Tahoe Skiers and Snowboarders,Consumers reading reviews of ski resorts and snow reports in Tahoe.,2018-10-18 14:10:03,2018-10-18 14:10:03
889,38990,Colorado Skiers and Snowboarders,Consumers reading reviews of ski resorts and snow reports in Colorado.,2018-10-18 14:10:03,2018-10-18 14:10:03
890,38991,Aspen Trip Planners,People researching attractions and accommodations in Aspen. These consumers are more likely to spend money on travel and local attractions.,2018-10-18 14:10:03,2018-10-18 14:10:03
891,38992,Oregon Trip Planners,People researching attractions and accommodations in Oregon. These consumers are more likely to spend money on travel and local attractions.,2018-10-18 14:10:03,2018-10-18 14:10:03
892,38993,Washington Skiers and Snowboarders,Consumers reading reviews of ski resorts and snow reports in Washington state.,2018-10-18 14:10:03,2018-10-18 14:10:03
893,38994,Western Canada Skiers and Snowboarders,Consumers reading reviews of ski resorts and snow reports in Western Canada.,2018-10-18 14:10:04,2018-10-18 14:10:04
894,38995,California Skiers and Snowboarders,Consumers reading reviews of ski resorts and snow reports in California.,2018-10-18 14:10:04,2018-10-18 14:10:04
895,38996,Montana and Idaho Trip Planners,People researching attractions and accommodations in Montana and Idaho. These consumers are more likely to spend money on travel and local attractions.,2018-10-18 14:10:04,2018-10-18 14:10:04
896,39189,Retired Budget Healthcare Shoppers,Retired people shopping for discount healthcare.,2018-10-22 14:15:03,2018-10-22 14:15:03
897,39190,Retired Health Insurance Researchers,Retired people researching health insurance options.,2018-10-22 14:15:03,2018-10-22 14:15:03
898,39191,Retired Wealthy Assisted Living Researchers,Retired wealthy people researching assisted living options.,2018-10-22 14:15:03,2018-10-22 14:15:03
899,39192,Bargain Shopping Researchers,People researching bargain shopping options.,2018-10-22 14:15:03,2018-10-22 14:15:03
900,39193,Medical Science Researchers,People researching medical science journals and publications.,2018-10-22 14:15:03,2018-10-22 14:15:03
901,39194,Cook at Home Parents,Parents that cook family meals at home.,2018-10-22 14:15:03,2018-10-22 14:15:03
902,39195,Retired Government Employees,Retired people who were government employees.,2018-10-22 14:15:04,2018-10-22 14:15:04
903,39196,Retired Assisted Living Shoppers,Retired people shopping for assisted living.,2018-10-22 14:15:04,2018-10-22 14:15:04
904,39197,Budget Grocery Shoppers,People shopping for groceries on a budget.,2018-10-22 14:15:04,2018-10-22 14:15:04
905,39198,Involved Parents,Parents actively involved in the education of their children.,2018-10-22 14:15:04,2018-10-22 14:15:04
906,39199,Medical Consultation Researchers,People researching medical consultation options.,2018-10-22 14:15:04,2018-10-22 14:15:04
907,39330,Atlanta Hawks Fans,People reading news about the Atlanta Hawks and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
908,39331,Denver Nuggets Fans,People reading news about the Denver Nuggets and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
909,39332,Indiana Pacers Fans,People reading news about the Indiana Pacers and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
910,39333,Los Angeles Clippers Fans,People reading news about the Los Angeles Clippers and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
911,39334,Memphis Grizzlies Fans,People reading news about the Memphis Grizzlies and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
912,39335,Orlando Magic Fans,People reading news about the Orlando Magic and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
913,39336,Philadelphia 76ers Fans,People reading news about the Philadelphia 76ers and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
914,39337,Phoenix Suns Fans,People reading news about the Phoenix Suns and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
915,39338,Portland Trail Blazers Fans,People reading news about the Portland Trail Blazers and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
916,39339,Utah Jazz Fans,People reading news about the Utah Jazz and watching games. These consumers are more likely to spend money on team gear.,2018-10-22 18:40:04,2018-10-22 18:40:04
917,39462,GIS Users,Professionals who use Geographic Information Systems,2018-10-23 11:00:05,2018-10-23 11:00:05
918,39547,Louisville Cardinals Fans,Fans of Louisville Cardinals,2018-10-23 18:10:04,2019-01-16 09:11:30
919,39551,Ride Share Drivers,Professionals reading industry news and researching products and services for ride share drivers.,2018-10-23 19:20:04,2018-10-23 19:20:04
920,39640,Big 12 Fans,Fans of Big 12,2018-10-24 11:30:04,2019-01-16 09:11:30
921,39641,Ohio State Buckeyes Fans,Fans of Ohio State Buckeyes,2018-10-24 11:30:04,2019-01-16 09:11:30
922,39642,Notre Dame Fighting Irish Fans,Fans of Notre Dame Fighting Irish,2018-10-24 11:30:04,2019-01-16 09:11:30
923,39643,Louisiana State University Tigers Fans,Fans of Louisiana State University Tigers,2018-10-24 11:30:04,2019-01-16 09:11:30
924,39644,Florida State Seminoles Fans,Fans of Florida State Seminoles,2018-10-24 11:30:04,2019-01-16 09:11:30
925,39645,Oregon Ducks Fans,Fans of Oregon Ducks,2018-10-24 11:30:04,2019-01-16 09:11:30
926,39646,Syracuse Orange Fans,Fans of Syracuse Orange,2018-10-24 11:30:04,2019-01-16 09:11:30
927,39647,South Carolina Gamecocks Fans,Fans of South Carolina Gamecocks,2018-10-24 11:30:05,2019-01-16 09:11:30
928,39648,UNC Tar Heels Fans,Fans of UNC Tar Heels,2018-10-24 11:30:05,2019-01-16 09:11:30
929,39649,Duke Blue Devils Fans,Fans of Duke Blue Devils,2018-10-24 11:30:05,2019-01-16 09:11:30
930,39650,Kentucky Wildcats Fans,Fans of Kentucky Wildcats,2018-10-24 11:30:05,2019-01-16 09:11:30
931,39651,Iowa Hawkeyes Fans,Fans of Iowa Hawkeyes,2018-10-24 11:30:05,2019-01-16 09:11:30
932,39652,Gonzaga Bulldogs Fans,Fans of Gonzaga Bulldogs,2018-10-24 11:30:05,2019-01-16 09:11:30
933,39653,Indiana Hoosiers Fans,Fans of Indiana Hoosiers,2018-10-24 11:30:05,2019-01-16 09:11:30
934,39654,Oklahoma State Cowboys Fans,Fans of Oklahoma State Cowboys,2018-10-24 11:30:05,2019-01-16 09:11:30
935,39655,Arizona Wildcats Fans,Fans of Arizona Wildcats,2018-10-24 11:30:05,2019-01-16 09:11:30
936,39656,Clemson Tigers Fans,Fans of Clemson Tigers,2018-10-24 11:30:05,2019-01-16 09:11:30
937,39657,Kansas City Royals Fans,Fans of Kansas City Royals,2018-10-24 11:30:06,2019-01-16 09:11:30
938,39658,Philadelphia Phillies Fans,Fans of Philadelphia Phillies,2018-10-24 11:30:06,2019-01-16 09:11:30
939,39659,Los Angeles Dodgers Fans,Fans of Los Angeles Dodgers,2018-10-24 11:30:06,2019-01-16 09:11:30
940,39665,Aspen Skiers and Snowboarders,Consumers reading reviews of ski resorts and snow reports in Aspen.,2018-10-24 15:20:03,2018-10-24 15:20:03
941,39685,Credit Cards Rewards Researchers,People researching rewards programs and comparing credit cards.,2018-10-24 16:30:04,2018-10-24 16:30:04
942,39767,Mexican Food Shoppers,Consumers shopping for products and ingredients for Mexican recipes.,2018-10-25 16:20:04,2018-10-25 16:20:04
943,39768,Hair Loss Prevention Researchers,Consumers shopping for hair loss prevention products and services.,2018-10-25 16:20:04,2018-10-25 16:20:04
944,39770,Sparkling Water Enthusiasts,Consumers researching sparkling water companies and purchasing sparkling water online.,2018-10-25 16:20:04,2018-10-25 16:20:04
945,40183,Canoeing and Kayaking Enthusiasts,People reading about canoeing and kayaking news and destinations.,2018-11-02 17:10:04,2019-01-16 09:11:30
946,40184,Scuba Diving Enthusiasts,People reading about scuba diving news and destinations.,2018-11-02 17:10:04,2019-01-16 09:11:30
947,40185,Astronomy Enthusiasts,People researching news and trends in astronomy.,2018-11-02 17:10:04,2018-11-02 17:10:04
948,40186,WWE and Pro Wrestling Fans,Consumers watching and reading about WWE and pro wrestling.,2018-11-02 17:10:04,2018-11-02 17:10:04
949,40187,Organic Food Eaters,Consumer reading about organic foods and researching organic food recipes.,2018-11-02 17:10:04,2018-11-02 17:10:04
950,40188,Civil War History Buff,People reading about the history of the American Civil War.,2018-11-02 17:10:04,2018-11-02 17:10:04
951,40189,Native American Culture Enthusiasts,People reading about Native American culture and traditions.,2018-11-02 17:10:04,2018-11-02 17:10:04
952,40190,Luxury Watch Shoppers,Consumers shopping for watches from luxury brands.,2018-11-02 17:10:05,2018-11-02 17:10:05
953,40191,Revolutionary War History Buffs,People reading about the history of the American Revolutionary War.,2018-11-02 17:10:05,2018-11-02 17:10:05
954,40192,Rome Trip Planners,People researching attractions and accommodations in Rome. These consumers are more likely to spend money on travel and local attractions.,2018-11-02 17:10:05,2018-11-02 17:10:05
955,40193,Myrtle Beach Trip Planners,People researching attractions and accommodations in Myrtle Beach. These consumers are more likely to spend money on travel and local attractions.,2018-11-02 17:10:05,2018-11-02 17:10:05
956,40194,Detroit Pistons Fans,People reading news about the Detroit Pistons and watching games. These consumers are more likely to spend money on team gear.,2018-11-02 17:10:05,2018-11-02 17:10:05
957,40195,U.S. History Buffs,People reading about the history of the United States of America.,2018-11-02 17:10:05,2018-11-02 17:10:05
958,40427,Model Aircraft and Rocket Hobbyists,People researching model aircrafts and rockets and shopping for products and equipment.,2018-11-09 18:00:00,2019-03-29 14:26:28
959,40434,History Buffs,People reading general history facts.,2018-11-09 15:40:04,2018-11-09 15:40:04
960,40435,World War One History Buffs,People reading about the history of World War I.,2018-11-09 15:40:05,2018-11-09 15:40:05
961,40436,Egypt Trip Planners,People researching attractions and accommodations in Egypt. These consumers are more likely to spend money on travel and local attractions.,2018-11-09 15:40:05,2018-11-09 15:40:05
962,40437,Podcast Listeners,People visiting sites about podcasts and reading or listening to content from popular podcasts.,2018-11-09 15:40:05,2018-11-09 15:40:05
963,40438,iPhone Users,Consumers shopping for products and services for their iPhones.,2018-11-09 15:40:05,2018-11-09 15:40:05
964,40439,Ski and Snowboard Apparel Shoppers,Consumers shopping for winter clothing from ski and snowboarding apparel brands.,2018-11-09 15:45:04,2018-11-09 15:45:04
965,40525,Hospital Executives,Professionals reading industry news and researching products and services for hospital executives.,2018-11-12 17:30:04,2018-11-12 17:30:04
966,40526,Condom Shoppers,Consumers comparing brands and shopping for condoms online.,2018-11-12 17:30:04,2018-11-12 17:30:04
967,40682,Ergonomic Office Supplies Shoppers,Consumers shopping for ergonomic desk and office supply products.,2018-11-14 12:30:04,2018-11-14 12:30:04
968,40683,Aviation Enthusiasts,People reading about aircrafts and flying and joining aviation communities.,2018-11-14 12:30:04,2018-11-14 12:30:04
969,40684,Space Travel Enthusiasts,People reading about space travel and supporting scientific advancements.,2018-11-14 12:30:04,2018-11-14 12:30:04
970,40685,Rodeo Enthusiasts,People researching and planning to attend local rodeos.,2018-11-14 12:30:04,2019-01-16 09:11:30
971,40686,Online Legal Document Service Researchers,People researching and comparing online services for legal documentation.,2018-11-14 12:30:04,2018-11-14 12:30:04
972,40687,Legal Advice Researchers,People researching and comparing services for legal advice.,2018-11-14 12:30:04,2018-11-14 12:30:04
973,40688,Legal News Readers,People reading news about law and the latest legal cases.,2018-11-14 12:30:04,2018-11-14 12:30:04
974,40689,Legal Help Seekers,People researching and comparing law firms for legal representation.,2018-11-14 12:30:04,2018-11-14 12:30:04
975,40690,Business Book Readers,People searching online for books and content about business.,2018-11-14 12:30:04,2018-11-14 12:30:04
976,40691,Poetry Readers,People searching online for poetry.,2018-11-14 12:30:05,2018-11-14 12:30:05
977,40692,eBook Readers,People searching online for eBooks and digital content.,2018-11-14 12:30:05,2018-11-14 12:30:05
978,40693,Nature and Outdoors Book Readers,People searching online for books and content about nature and the outdoors.,2018-11-14 12:30:05,2018-11-14 12:30:05
979,40694,Anime Fans,"People reading fan sites, promotional material, and news on the latest anime.",2018-11-14 12:30:05,2018-11-14 12:30:05
980,40695,Alternative Medicine Enthusiasts,People researching products and methods of alternative medicine.,2018-11-14 12:30:05,2018-11-14 12:30:05
981,40696,Palm Beach Trip Planners,People researching attractions and accommodations in Palm Beach. These consumers are more likely to spend money on travel and local attractions.,2018-11-14 12:30:05,2018-11-14 12:30:05
982,40697,Santa Cruz Trip Planners,People researching attractions and accommodations in Santa Cruz. These consumers are more likely to spend money on travel and local attractions.,2018-11-14 12:30:05,2018-11-14 12:30:05
983,40698,GMC Vehicle Shopper,People researching and comparing GMC vehicles. These consumers are more likely to spend money on a new or used car.,2018-11-14 12:30:05,2018-11-14 12:30:05
984,40699,Automotive Racing Enthusiasts,People researching automotive racing news and trends.,2018-11-14 12:30:05,2019-01-16 09:11:30
985,40700,Speedway Event Enthusiasts,People researching and planning to attend speedway events.,2018-11-14 12:30:06,2019-01-16 09:11:30
986,40701,Automotive News Readers,People reading news about automotive and the latest auto trends.,2018-11-14 12:30:07,2018-11-14 12:30:07
987,40702,Automotive Service Professionals,Professionals reading industry news and researching products and services for automotive service.,2018-11-14 12:30:07,2018-11-14 12:30:07
988,40703,Automotive Auctions Enthusiasts,People researching and planning to attend or make a purchase at an automotive auction.,2018-11-14 12:30:07,2018-11-14 12:30:07
989,41048,SEC Fans,Fans of SEC,2018-11-16 15:15:15,2019-01-16 09:11:30
990,41052,Health and Fitness Book Readers,People searching online for books and content about health and fitness.,2018-11-16 15:15:15,2018-11-16 15:15:15
991,41054,ACC Fans,Fans of ACC,2018-11-16 15:15:15,2019-01-16 09:11:30
992,41055,Travel Book Readers,People searching online for books and content about travel destinations.,2018-11-16 15:15:15,2018-11-16 15:15:15
993,41057,Auburn Tigers Fans,Fans of Auburn Tigers,2018-11-16 15:15:15,2019-01-16 09:11:30
994,41058,Oklahoma Sooners Fans,Fans of Oklahoma Sooners,2018-11-16 15:15:15,2019-01-16 09:11:30
995,41059,UConn Huskies Fans,Fans of UConn Huskies,2018-11-16 15:15:15,2019-01-16 09:11:30
996,41061,Penn State Nittany Lions Fans,Fans of Penn State Nittany Lions,2018-11-16 15:15:15,2019-01-16 09:11:30
997,41062,Michigan Wolverines Fans,Fans of Michigan Wolverines,2018-11-16 15:15:15,2019-01-16 09:11:30
998,41063,Florida Gators Fans,Fans of Florida Gators,2018-11-16 15:15:15,2019-01-16 09:11:30
999,41065,Tennessee Volunteers Fans,Fans of Tennessee Volunteers,2018-11-16 15:15:15,2019-01-16 09:11:30
1000,41066,Texas AM Aggies Fans,Fans of Texas AM Aggies,2018-11-16 15:15:15,2019-01-16 09:11:30
1001,41067,Arkansas Razorbacks Fans,Fans of Arkansas Razorbacks,2018-11-16 15:15:15,2019-01-16 09:11:30
1002,41069,Big East Fans,Fans of Big East,2018-11-16 15:15:15,2019-01-16 09:11:30
1003,41070,Cleveland Indians Fans,Fans of Cleveland Indians,2018-11-16 15:15:15,2019-01-16 09:11:30
1004,41072,Wyoming Cowboys Fans,Fans of Wyoming Cowboys,2018-11-16 15:15:15,2019-01-16 09:11:30
1005,41074,Minnesota Twins Fans,Fans of Minnesota Twins,2018-11-16 15:15:15,2019-01-16 09:11:30
1006,41075,Houston Astros Fans,Fans of Houston Astros,2018-11-16 15:15:15,2019-01-16 09:11:30
1007,41076,Los Angeles Angels Fans,Fans of Los Angeles Angels,2018-11-16 15:15:15,2019-01-16 09:11:30
1008,41078,Atlanta Braves Fans,Fans of Atlanta Braves,2018-11-16 15:15:15,2019-01-16 09:11:30
1009,41079,Miami Marlins Fans,Fans of Miami Marlins,2018-11-16 15:15:15,2019-01-16 09:11:30
1010,41080,New York Mets Fans,Fans of New York Mets,2018-11-16 15:15:15,2019-01-16 09:11:30
1011,41081,Washington Nationals Fans,Fans of Washington Nationals,2018-11-16 15:15:15,2019-01-16 09:11:30
1012,41082,Chicago Cubs Fans,Fans of Chicago Cubs,2018-11-16 15:15:15,2019-01-16 09:11:30
1013,41083,Cininnati Reds Fans,Fans of Cininnati Reds,2018-11-16 15:15:15,2019-01-16 09:11:30
1014,41084,Milwaukee Brewers Fans,Fans of Milwaukee Brewers,2018-11-16 15:15:15,2019-01-16 09:11:30
1015,41085,Pittsburgh Pirates Fans,Fans of the Pittsburgh Pirates,2018-11-16 15:15:15,2019-04-22 13:23:52
1016,41087,Arizona Diamondbacks Fans,Fans of Arizona Diamondbacks,2018-11-16 15:15:15,2019-01-16 09:11:30
1017,41088,San Francisco Giants Fans,Fans of San Francisco Giants,2018-11-16 15:15:16,2019-01-16 09:11:30
1018,41190,Sunglasses Shoppers,Consumers shopping online for sunglasses.,2018-11-19 14:25:04,2018-11-19 14:25:04
1019,41191,Sports Memorabilia Shoppers,Consumers shopping for sports memorabilia.,2018-11-19 14:25:04,2018-11-19 14:25:04
1020,41192,Sea World Park Trip Planners,People researching Sea World parks and planning a visit.,2018-11-19 14:25:04,2018-11-19 14:25:04
1021,41193,Christmas Tree Shoppers,Consumers shopping for Christmas trees and other Christmas decorations online.,2018-11-19 14:25:04,2018-11-19 14:25:04
1022,41194,Product Manuals Researchers,People researching product manuals for devices and gadgets.,2018-11-19 14:25:04,2018-11-19 14:25:04
1023,41195,Ice Skating Enthusiasts,People reading about professional and recreational ice skating and shopping for equipment.,2018-11-19 14:25:04,2019-01-16 09:11:30
1024,41196,Power Tools Shoppers,Consumers shopping for power tools and home construction equipment.,2018-11-19 14:25:04,2018-11-19 14:25:04
1025,41197,Godiva Chocolate Fans,People researching the chocolate brands and shopping for chocolates and gifts from Godiva.,2018-11-19 14:25:04,2018-11-19 14:25:04
1026,41199,St. Louis Cardinals Fans,Fans of St. Louis Cardinals Fans,2018-11-19 16:00:04,2019-01-16 09:11:30
1027,41546,Reality TV Show Watchers,Consumers watching and reading about popular reality TV shows.,2018-12-03 11:10:04,2018-12-03 11:10:04
1028,41547,Electronics Shoppers,Consumers shopping for electronics products online.,2018-12-03 11:10:04,2018-12-03 11:10:04
1029,41548,Winter Apparel Shoppers,Consumers shopping for winter clothing from popular apparel brands.,2018-12-03 11:10:04,2018-12-03 11:10:04
1030,41549,Bitcoin Enthusiasts,People reading industry news and following trends on bitcoin.,2018-12-03 11:10:05,2018-12-03 11:10:05
1031,41550,Africa Trip Planners,"People researching attractions and accommodations in Africa. These consumers are more likely to spend money on flights, hotels, and local attractions.",2018-12-03 11:10:05,2018-12-03 11:10:05
1032,41551,Cookie Recipe Researchers,People researching cookie and dessert recipes and baking techniques.,2018-12-03 11:10:05,2018-12-03 11:10:05
1033,41552,Restaurant Menu Researchers,Consumers researching menus for local and chain restaurants.,2018-12-03 11:10:05,2018-12-03 11:10:05
1034,41553,Classical Music Enthusiasts,People reading about classical music and musicians.,2018-12-03 11:10:05,2018-12-03 11:10:05
1035,41554,Northwestern Wildcats Fans,People reading news about the Northwestern Wildcats and watching games. These consumers are more likely to spend money on team gear.,2018-12-03 11:10:05,2018-12-03 11:10:05
1036,41853,Atlanta United Fans,People reading news about the Atlanta United soccer team and watching games. These consumers are more likely to spend money on team gear.,2018-12-07 11:50:03,2018-12-07 11:50:03
1037,41854,Swimming Enthusiasts,People reading about swim lessons and swimming competitions.,2018-12-07 11:50:04,2019-01-16 09:11:30
1038,41855,Snow Removal Researchers,Consumers researching and comparing snow removal equipment brands.,2018-12-07 11:50:04,2018-12-07 11:50:04
1039,41856,Chocolate Lovers,Consumers researching chocolate companies and purchasing chocolates and desserts.,2018-12-07 11:50:04,2018-12-07 11:50:04
1040,41857,Aquarium Trip Planners,People researching aquariums and planning a visit.,2018-12-07 11:50:04,2018-12-07 11:50:04
1041,42000,Chicken Recipe Researchers,People researching recipes that feature chicken.,2018-12-11 10:35:05,2018-12-11 10:35:05
1042,42008,The Sims Video Game Fans,People reading The Sims news and following gaming trends.,2018-12-11 14:15:04,2018-12-11 14:15:04
1043,42010,Minecraft Video Game Fans,People reading Minecraft news and following gaming trends.,2018-12-11 14:15:04,2018-12-11 14:15:04
1044,42011,League of Legends Video Game Fans,People reading League of Legends news and following gaming trends.,2018-12-11 14:15:05,2018-12-11 14:15:05
1045,42012,Destiny Video Game Fans,People reading Destiny news and following gaming trends.,2018-12-11 14:15:05,2018-12-11 14:15:05
1046,42203,Fitness Activity Tracker Users,People using health and fitness activity trackers.,2018-12-13 20:00:00,2019-01-31 12:40:53
1047,42237,Ebay Shoppers,Consumers shoping online at Ebay.,2018-12-14 21:00:00,2019-01-31 13:46:00
1048,42238,Online Calculator Users,Consumers using online calculators.,2018-12-14 21:00:00,2019-01-31 13:49:10
1049,42239,ESPN Enthusiasts,Consumers watching and reading content from ESPN networks.,2018-12-14 21:00:00,2019-01-31 13:47:39
1050,42368,Online Thesaurus Users,Consumers using online thesauruses.,2018-12-18 22:00:01,2019-01-31 13:50:37
1051,42398,Tea Drinkers,Consumers researching tea companies and purchasing tea online.,2018-12-19 13:45:03,2018-12-19 13:45:03
1052,42399,Farming Simulator Video Game Fans,People reading farming simulator game news and following gaming trends.,2018-12-19 13:45:03,2018-12-19 13:45:03
1053,42400,Diablo Video Game Fans,People reading Diablo news and following gaming trends.,2018-12-19 13:45:03,2018-12-19 13:45:03
1054,42401,Hearthstone Video Game Fans,People reading Hearthstone news and following gaming trends.,2018-12-19 13:45:03,2018-12-19 13:45:03
1055,42479,Smoky Mountains Trip Planners,People researching attractions and accommodations in the Smoky Mountains region. These consumers are more likely to spend money on travel and local attractions.,2018-12-20 12:00:04,2018-12-20 12:00:04
1056,42964,Biohackers,People researching health and fitness methods and products to bio-hack their bodies.,2019-01-07 12:00:03,2019-01-07 12:00:03
1057,43539,Discount Flight Searchers,Consumers searching for flight discounts and deals using online airfare comparison tools.,2019-01-10 11:10:03,2019-01-10 11:10:03
1058,43540,Voice Over Internet Protocol (VoIP) Users,Consumers researching and using VoIP technologies.,2019-01-10 11:10:04,2019-01-10 11:10:04
1059,43541,Wig Shoppers,Consumers shopping wig and hair products and services.,2019-01-10 11:10:04,2019-01-10 11:10:04
1060,43542,Waterfront Vacationers,"People researching and booking vacations at beach, river or lake destinations.",2019-01-10 11:10:04,2019-01-10 11:10:04
1061,43543,Home Brewing Enthusiasts,People researching techniques and purchasing products for home beer brewing.,2019-01-10 11:10:04,2019-01-10 11:10:04
1062,43544,Craft Beer Enthusiasts,People researching craft breweries and beers.,2019-01-10 11:10:04,2019-01-10 11:10:04
1063,43545,Homemade Gifts Crafters,Consumers researching breweries and purchasing craft beer.,2019-01-10 11:10:04,2019-01-10 11:10:04
1064,43546,Personalized Gift Shoppers,Consumers shopping for gifts that can be personalized.,2019-01-10 11:10:04,2019-01-10 11:10:04
1065,43547,Animal Humane Society Helpers,People supporting Animal Humane Society through volunteer service and donations.,2019-01-10 11:10:04,2019-01-10 11:10:04
1066,43548,Animal Rights Researchers,People researching and supporting animal rights organizations.,2019-01-10 11:10:04,2019-01-10 11:10:04
1067,43549,Dog Breed Researchers,People researching dog breeds and breeders.,2019-01-10 11:10:05,2019-01-10 11:10:05
1068,43550,Meal Kit Delivery Researchers,Consumers researching and subscribing to meal kit delivery services.,2019-01-10 11:10:05,2019-01-10 11:10:05
1069,43551,Virtual Reality Enthusiasts,Consumers researching and shopping for virtual reality products.,2019-01-10 11:10:05,2019-01-10 11:10:05
1070,43552,Grand Theft Auto Video Game Fans,People reading Grand Theft Auto news and following gaming trends,2019-01-10 11:10:05,2019-01-10 11:10:05
1071,44272,Rowing Enthusiasts,People researching rowing and purchasing equipment and apparel.,2019-01-25 13:10:04,2019-01-25 13:10:04
1072,44378,Internet Speed Testers,Consumers researching and using internet speed tester tools.,2019-01-25 23:00:00,2019-01-31 14:06:53
1073,44379,French Language Learners,Consumers using sites and online resources to learn French.,2019-01-25 23:00:00,2019-01-31 14:07:00
1074,44380,Home Heating and Cooling Researchers,Consumers comparing or shopping for home heating and cooling systems.,2019-01-25 23:00:00,2019-01-31 14:07:07
1075,44381,Symphony Music Enthusiasts,People reading about symphony music and classical music ,2019-01-25 23:00:00,2019-01-31 14:07:14
1076,44382,Lyrics Researchers,Consumers reading about popular music and the lyrics of songs.,2019-01-25 23:00:00,2019-01-31 14:07:22
1077,44383,Guitar Music Researchers,Consumers reading about guitar music and researching sheet music to play.,2019-01-25 23:00:00,2019-01-31 14:07:29
1078,44384,Action Figure and Collectibles Shoppers,Shoppers interested in collecting action figures.,2019-01-25 23:00:00,2019-04-02 16:17:29
1079,44385,Sudoku Players,People playing sudoku online and researching strategies.,2019-01-25 23:00:00,2019-03-12 12:57:18
1080,44386,Crossword Puzzles Players,People joining crossword puzzle communities and completing crossword puzzles online.,2019-01-25 23:00:00,2019-01-31 14:07:37
1081,44387,Puzzle Enthusiasts,People joining puzzle communities and playing puzzle and card games online.,2019-01-25 23:00:00,2019-01-31 14:07:45
