,week_date,region,platform,segment,customer_type,transactions,sales
458,24/8/20,AFRICA,Retail,C4,Existing,118980,6032018
459,24/8/20,USA,Shopify,null,Guest,2535,457814
460,24/8/20,EUROPE,Shopify,null,Existing,16,4271
461,24/8/20,CANADA,Retail,C3,New,29000,1015962
462,24/8/20,USA,Retail,C2,Existing,43328,2165779
463,24/8/20,CANADA,Retail,null,New,14408,557640
464,24/8/20,ASIA,Shopify,C2,New,446,60937
465,24/8/20,OCEANIA,Retail,null,New,81630,2814143
466,24/8/20,AFRICA,Retail,null,Existing,34476,1488390
467,24/8/20,OCEANIA,Retail,F3,Existing,556915,30166464
468,24/8/20,ASIA,Retail,null,Existing,35097,1414999
469,24/8/20,AFRICA,Shopify,C3,Existing,2677,546690
470,24/8/20,ASIA,Retail,F2,New,70410,2267164
471,24/8/20,ASIA,Shopify,F1,Existing,2149,383717
472,24/8/20,AFRICA,Shopify,F2,New,265,41345
473,24/8/20,AFRICA,Retail,null,New,56867,2211329
474,24/8/20,USA,Shopify,F2,New,147,24784
475,17/8/20,AFRICA,Retail,C2,New,58185,1773019
476,17/8/20,USA,Retail,null,Guest,522222,16139861
477,17/8/20,EUROPE,Shopify,F3,New,2,199
478,17/8/20,AFRICA,Retail,C3,New,110560,3828901
479,17/8/20,SOUTH AMERICA,Retail,C2,Existing,1057,40596
480,17/8/20,USA,Shopify,C4,New,25,4001
481,17/8/20,EUROPE,Retail,C3,New,3943,166106
482,17/8/20,CANADA,Retail,null,Guest,394129,10905332
483,17/8/20,ASIA,Retail,F3,New,86288,2644212
484,17/8/20,EUROPE,Shopify,F3,Existing,125,32059
485,17/8/20,ASIA,Shopify,C3,Existing,2023,398543
486,17/8/20,OCEANIA,Shopify,C2,Existing,4440,835663
487,17/8/20,USA,Shopify,F1,Existing,1318,244502
488,17/8/20,AFRICA,Shopify,F3,Existing,2391,486614
489,17/8/20,OCEANIA,Shopify,C4,New,100,13673
490,17/8/20,EUROPE,Shopify,C2,Existing,160,50681
491,17/8/20,OCEANIA,Shopify,F1,Existing,4324,800804
492,17/8/20,EUROPE,Shopify,F2,New,8,1412
493,17/8/20,SOUTH AMERICA,Shopify,null,New,47,8678
494,17/8/20,SOUTH AMERICA,Retail,C4,New,257,9779
495,17/8/20,USA,Shopify,F2,New,146,22610
496,17/8/20,CANADA,Retail,F2,New,17290,596390
497,17/8/20,SOUTH AMERICA,Shopify,F2,Existing,38,7745
498,17/8/20,OCEANIA,Retail,F3,Existing,547839,29942596
499,17/8/20,ASIA,Retail,null,Existing,31425,1266247
500,17/8/20,AFRICA,Retail,F1,Existing,97251,5073372
501,17/8/20,ASIA,Retail,C3,Existing,241748,10896424
502,17/8/20,AFRICA,Shopify,C2,Existing,2472,466859
503,17/8/20,ASIA,Retail,F1,New,29713,916054
504,17/8/20,ASIA,Retail,F2,New,67417,2037182
505,17/8/20,USA,Shopify,F2,Existing,1913,373940
506,17/8/20,OCEANIA,Shopify,F2,New,393,65504
507,17/8/20,AFRICA,Retail,F3,Existing,406435,22773234
508,17/8/20,OCEANIA,Shopify,C3,Existing,4507,913223
509,17/8/20,USA,Retail,F2,New,27467,983842
510,17/8/20,SOUTH AMERICA,Retail,F2,New,408,14221
511,17/8/20,SOUTH AMERICA,Retail,F1,Existing,781,32930
512,17/8/20,CANADA,Shopify,C4,Existing,105,18084
513,17/8/20,USA,Shopify,C1,New,141,21468
514,17/8/20,EUROPE,Retail,C4,Existing,5022,265997
515,17/8/20,SOUTH AMERICA,Retail,C3,Existing,1315,60436
516,17/8/20,OCEANIA,Retail,null,Existing,41040,1675283
517,17/8/20,EUROPE,Shopify,null,Existing,14,3020
518,17/8/20,SOUTH AMERICA,Retail,null,New,1212,41059
519,17/8/20,CANADA,Retail,F1,Existing,23679,1250772
520,17/8/20,AFRICA,Shopify,null,Guest,5686,1002507
521,17/8/20,ASIA,Retail,null,Guest,1902128,47810123
522,17/8/20,AFRICA,Retail,F2,New,63188,2153208
523,17/8/20,EUROPE,Retail,F3,Existing,18778,1134144
524,17/8/20,ASIA,Retail,F3,Existing,396928,19877010
525,17/8/20,OCEANIA,Retail,F1,New,39578,1277367
526,17/8/20,CANADA,Retail,F3,Existing,94458,5273053
527,17/8/20,SOUTH AMERICA,Shopify,C4,Existing,7,1699
528,17/8/20,ASIA,Shopify,F1,Existing,2072,355884
529,17/8/20,AFRICA,Shopify,F2,New,251,41827
530,17/8/20,OCEANIA,Retail,F3,New,108535,3617509
531,17/8/20,CANADA,Shopify,C1,New,89,10924
532,17/8/20,CANADA,Retail,C4,Existing,29124,1446964
533,17/8/20,ASIA,Shopify,C1,Existing,1299,212219
534,17/8/20,AFRICA,Shopify,C3,Existing,2637,524853
535,17/8/20,SOUTH AMERICA,Retail,C3,New,890,31608
536,17/8/20,EUROPE,Retail,C4,New,1500,58876
537,17/8/20,ASIA,Shopify,C4,Existing,294,53030
538,17/8/20,OCEANIA,Retail,null,New,78921,2729635
539,17/8/20,EUROPE,Shopify,null,New,12,2224
540,17/8/20,EUROPE,Retail,F1,New,905,38114
541,17/8/20,EUROPE,Shopify,null,Guest,337,84305
542,17/8/20,EUROPE,Retail,F3,New,1748,74690
543,17/8/20,CANADA,Retail,F2,Existing,61465,3274278
544,17/8/20,CANADA,Shopify,C4,New,13,1633
545,17/8/20,EUROPE,Shopify,F1,New,5,1068
546,17/8/20,OCEANIA,Retail,F1,Existing,142729,7066700
547,17/8/20,CANADA,Shopify,null,Existing,73,12192
548,17/8/20,ASIA,Shopify,F2,Existing,2966,556672
549,17/8/20,AFRICA,Shopify,C4,New,64,9569
550,17/8/20,OCEANIA,Retail,C4,New,63555,1931124
551,17/8/20,EUROPE,Retail,C2,Existing,9865,471211
552,17/8/20,EUROPE,Shopify,C4,New,2,593
553,17/8/20,AFRICA,Shopify,C3,New,308,46232
554,17/8/20,USA,Retail,C2,New,25953,880164
555,17/8/20,AFRICA,Retail,F1,New,22013,766933
556,17/8/20,CANADA,Retail,C2,New,14892,483235
557,17/8/20,AFRICA,Retail,null,New,55825,2166279
558,17/8/20,OCEANIA,Shopify,F3,New,195,35185
559,17/8/20,ASIA,Shopify,C2,New,434,61480
560,17/8/20,ASIA,Retail,C4,New,51138,1441867
561,17/8/20,SOUTH AMERICA,Retail,C1,New,2471,52721
562,17/8/20,OCEANIA,Retail,C2,Existing,167670,6472772
563,17/8/20,USA,Retail,F1,Existing,39435,2224654
564,17/8/20,USA,Retail,C2,Existing,42876,2078217
565,17/8/20,AFRICA,Retail,C2,Existing,112344,4764104
566,17/8/20,ASIA,Retail,C2,Existing,127517,4804807
567,17/8/20,ASIA,Shopify,C4,New,40,5799
568,17/8/20,CANADA,Shopify,null,New,77,12880
569,17/8/20,SOUTH AMERICA,Shopify,F3,Existing,25,5742
570,17/8/20,CANADA,Retail,C3,New,27988,958584
571,17/8/20,SOUTH AMERICA,Shopify,C3,Existing,100,20831
572,17/8/20,SOUTH AMERICA,Shopify,F3,New,2,354
573,17/8/20,USA,Retail,C1,Existing,57901,2396327
574,17/8/20,USA,Shopify,F3,Existing,950,196866
575,17/8/20,EUROPE,Retail,C1,Existing,15063,659557
576,17/8/20,ASIA,Shopify,C2,Existing,2292,405589
577,17/8/20,OCEANIA,Shopify,null,Guest,10825,1941072
578,17/8/20,OCEANIA,Retail,C3,Existing,340247,16388534
579,17/8/20,ASIA,Retail,F1,Existing,92564,4369157
580,17/8/20,ASIA,Shopify,C1,New,277,34274
581,17/8/20,AFRICA,Retail,C3,Existing,287567,14503756
582,17/8/20,EUROPE,Retail,C2,New,2972,105769
583,17/8/20,OCEANIA,Shopify,C3,New,547,94505
584,17/8/20,OCEANIA,Retail,C1,New,173936,3912906
585,17/8/20,CANADA,Retail,null,Existing,6918,317465
586,17/8/20,CANADA,Shopify,F1,Existing,760,128297
587,17/8/20,CANADA,Shopify,F3,Existing,658,123399
588,17/8/20,SOUTH AMERICA,Shopify,C2,Existing,139,28697
589,17/8/20,CANADA,Retail,C3,Existing,61676,3137725
590,17/8/20,USA,Shopify,null,New,134,22123
591,17/8/20,SOUTH AMERICA,Shopify,C1,New,16,2710
592,17/8/20,OCEANIA,Shopify,null,New,521,87587
593,17/8/20,SOUTH AMERICA,Shopify,C2,New,40,6347
594,17/8/20,USA,Shopify,C2,Existing,1375,268347
595,17/8/20,SOUTH AMERICA,Shopify,F1,Existing,70,16176
596,17/8/20,OCEANIA,Retail,F2,New,88458,2921332
597,17/8/20,CANADA,Retail,C1,New,30947,779071
598,17/8/20,SOUTH AMERICA,Shopify,C1,Existing,73,12524
599,17/8/20,ASIA,Shopify,null,Existing,318,57614
600,17/8/20,ASIA,Retail,C4,Existing,108966,4808790
601,17/8/20,EUROPE,Shopify,C1,New,13,3213
602,17/8/20,AFRICA,Retail,C4,New,47020,1559841
603,17/8/20,USA,Retail,C3,Existing,102513,5717894
604,17/8/20,CANADA,Retail,F3,New,18740,644709
605,17/8/20,ASIA,Retail,null,New,62751,2058152
606,17/8/20,AFRICA,Retail,C4,Existing,120050,6051427
607,17/8/20,EUROPE,Retail,F1,Existing,6764,387318
608,17/8/20,ASIA,Shopify,F1,New,171,23675
609,17/8/20,EUROPE,Retail,C3,Existing,15347,845338
610,17/8/20,AFRICA,Retail,C1,New,98263,2416174
611,17/8/20,ASIA,Shopify,null,New,270,45713
612,17/8/20,EUROPE,Retail,F2,Existing,14536,874082
613,17/8/20,USA,Retail,F3,New,27543,1057891
614,17/8/20,USA,Shopify,C2,New,226,33141
615,17/8/20,AFRICA,Shopify,F1,New,178,26023
616,17/8/20,SOUTH AMERICA,Shopify,F2,New,8,1599
617,17/8/20,ASIA,Retail,C1,Existing,186330,6123591
618,17/8/20,SOUTH AMERICA,Retail,C4,Existing,348,15761
619,17/8/20,USA,Retail,C4,New,18029,621053
620,17/8/20,CANADA,Shopify,F3,New,35,5845
621,17/8/20,OCEANIA,Shopify,C4,Existing,680,123917
622,17/8/20,OCEANIA,Retail,null,Guest,2412388,63334453
623,17/8/20,USA,Retail,null,New,21347,894642
624,17/8/20,EUROPE,Retail,null,Guest,98851,3448590
625,17/8/20,SOUTH AMERICA,Shopify,F1,New,8,1077
626,17/8/20,ASIA,Retail,C2,New,85880,2200563
627,17/8/20,SOUTH AMERICA,Retail,null,Existing,241,7415
628,17/8/20,ASIA,Shopify,F3,Existing,1898,368572
629,17/8/20,OCEANIA,Shopify,F1,New,319,49916
630,17/8/20,CANADA,Retail,C4,New,12616,404619
631,17/8/20,USA,Shopify,C4,Existing,151,27185
632,17/8/20,AFRICA,Shopify,C4,Existing,393,73925
633,17/8/20,AFRICA,Shopify,C2,New,382,55995
634,17/8/20,ASIA,Shopify,F3,New,108,18426
635,17/8/20,ASIA,Retail,F2,Existing,216067,10304393
636,17/8/20,AFRICA,Shopify,null,New,298,48155
637,17/8/20,SOUTH AMERICA,Shopify,null,Guest,2054,384548
638,17/8/20,USA,Shopify,F3,New,50,8256
639,17/8/20,AFRICA,Shopify,F2,Existing,4649,885237
640,17/8/20,CANADA,Shopify,C3,New,107,15916
641,17/8/20,USA,Retail,C1,New,36127,980601
642,17/8/20,USA,Retail,C3,New,45550,1695344
643,17/8/20,EUROPE,Retail,null,Existing,2834,130673
644,17/8/20,EUROPE,Shopify,F1,Existing,144,34939
645,17/8/20,CANADA,Retail,null,New,14079,545091
646,17/8/20,CANADA,Shopify,F1,New,47,6906
647,17/8/20,SOUTH AMERICA,Shopify,null,Existing,2,187
648,17/8/20,OCEANIA,Retail,C3,New,152071,4848872
649,17/8/20,EUROPE,Shopify,C3,New,16,5734
650,17/8/20,AFRICA,Shopify,F1,Existing,2589,469577
651,17/8/20,EUROPE,Retail,F2,New,1757,73775
652,17/8/20,OCEANIA,Shopify,null,Existing,550,108996
653,17/8/20,ASIA,Shopify,null,Guest,5780,963016
654,17/8/20,USA,Shopify,C1,Existing,752,130572
655,17/8/20,AFRICA,Retail,null,Guest,1546278,44301952
656,17/8/20,SOUTH AMERICA,Retail,F1,New,255,8408
657,17/8/20,EUROPE,Shopify,C2,New,21,4506
658,17/8/20,SOUTH AMERICA,Retail,F3,New,316,11766
659,17/8/20,OCEANIA,Shopify,C1,Existing,2715,464078
660,17/8/20,ASIA,Retail,C1,New,133361,2838862
661,17/8/20,AFRICA,Retail,F2,Existing,275106,14564224
662,17/8/20,AFRICA,Retail,F3,New,68899,2422702
663,17/8/20,EUROPE,Shopify,C1,Existing,115,24158
664,17/8/20,AFRICA,Shopify,F3,New,115,19159
665,17/8/20,CANADA,Shopify,F2,New,85,13301
666,17/8/20,CANADA,Shopify,F2,Existing,1288,239332
667,17/8/20,OCEANIA,Retail,F2,Existing,340742,17601663
668,17/8/20,EUROPE,Shopify,F2,Existing,242,52204
669,17/8/20,USA,Retail,null,Existing,11812,581819
670,17/8/20,CANADA,Retail,F1,New,6634,237160
671,17/8/20,CANADA,Shopify,C2,Existing,734,128072
672,17/8/20,USA,Retail,C4,Existing,40439,2165593
673,17/8/20,OCEANIA,Shopify,C2,New,737,114229
674,17/8/20,USA,Shopify,F1,New,117,18101
675,17/8/20,USA,Retail,F3,Existing,142421,8634287
676,17/8/20,SOUTH AMERICA,Retail,F3,Existing,1296,62113
677,17/8/20,EUROPE,Shopify,C3,Existing,175,54266
678,17/8/20,SOUTH AMERICA,Retail,F2,Existing,1124,49047
679,17/8/20,ASIA,Retail,C3,New,116905,3505589
680,17/8/20,CANADA,Shopify,null,Guest,1591,263342
681,17/8/20,EUROPE,Retail,null,New,2945,132755
682,17/8/20,SOUTH AMERICA,Retail,C2,New,905,26856
683,17/8/20,OCEANIA,Shopify,F2,Existing,6600,1321634
684,17/8/20,CANADA,Shopify,C1,Existing,564,87885
685,17/8/20,USA,Retail,F2,Existing,93845,5322541
686,17/8/20,CANADA,Shopify,C2,New,95,13519
687,17/8/20,OCEANIA,Retail,C1,Existing,259111,9224860
688,17/8/20,USA,Shopify,C3,New,207,35386
689,17/8/20,AFRICA,Shopify,C1,Existing,1603,256974
690,17/8/20,SOUTH AMERICA,Retail,null,Guest,406131,16378438
691,17/8/20,ASIA,Shopify,F2,New,224,32131
692,17/8/20,AFRICA,Retail,C1,Existing,187177,6889807
693,17/8/20,CANADA,Retail,C1,Existing,56486,2313650
694,17/8/20,USA,Shopify,null,Guest,2549,457017
695,17/8/20,SOUTH AMERICA,Retail,C1,Existing,3234,90457
696,17/8/20,CANADA,Shopify,C3,Existing,777,143406
697,17/8/20,EUROPE,Retail,C1,New,4629,135718
698,17/8/20,USA,Shopify,null,Existing,152,32055
699,17/8/20,AFRICA,Retail,null,Existing,31550,1362736
700,17/8/20,AFRICA,Shopify,C1,New,278,33973
701,17/8/20,OCEANIA,Retail,C4,Existing,152133,7366089
702,17/8/20,EUROPE,Shopify,C4,Existing,19,4431
703,17/8/20,OCEANIA,Retail,C2,New,109303,2918338
704,17/8/20,SOUTH AMERICA,Shopify,C3,New,25,4448
705,17/8/20,OCEANIA,Shopify,C1,New,505,67376
706,17/8/20,USA,Retail,F1,New,11428,432164
707,17/8/20,SOUTH AMERICA,Shopify,C4,New,5,806
708,17/8/20,USA,Shopify,C3,Existing,1423,302157
709,17/8/20,CANADA,Retail,C2,Existing,23219,1001518
710,17/8/20,AFRICA,Shopify,null,Existing,319,62170
711,17/8/20,ASIA,Shopify,C3,New,262,37346
712,17/8/20,OCEANIA,Shopify,F3,Existing,3813,795013
713,10/8/20,USA,Retail,null,Existing,15577,754876
714,10/8/20,AFRICA,Retail,C1,Existing,182887,6740764
715,10/8/20,ASIA,Shopify,C1,Existing,1285,210922
716,10/8/20,EUROPE,Shopify,null,New,15,3707
717,10/8/20,SOUTH AMERICA,Shopify,F1,Existing,66,14470
718,10/8/20,AFRICA,Retail,C2,New,56951,1765560
719,10/8/20,ASIA,Retail,F3,New,84863,2644705
720,10/8/20,CANADA,Retail,F1,New,6479,235905
721,10/8/20,SOUTH AMERICA,Retail,C3,New,881,31132
722,10/8/20,AFRICA,Shopify,C3,New,314,50571
723,10/8/20,CANADA,Shopify,C3,Existing,799,153407
724,10/8/20,EUROPE,Retail,C1,New,4610,138141
725,10/8/20,AFRICA,Shopify,null,New,279,46890
726,10/8/20,USA,Retail,C3,New,45956,1735568
727,10/8/20,EUROPE,Retail,C4,New,1529,61261
728,10/8/20,USA,Retail,C2,New,25709,869093
729,10/8/20,CANADA,Retail,null,Guest,389009,10752020
730,10/8/20,USA,Shopify,F3,Existing,958,203301
731,10/8/20,EUROPE,Retail,F2,Existing,14083,823074
732,10/8/20,AFRICA,Retail,F1,New,22274,809294
733,10/8/20,ASIA,Shopify,F1,New,175,23810
734,10/8/20,CANADA,Retail,null,Existing,8956,428086
735,10/8/20,CANADA,Shopify,F1,Existing,786,133725
736,10/8/20,CANADA,Shopify,null,Existing,108,18098
737,10/8/20,OCEANIA,Retail,null,New,87190,2965317
738,10/8/20,AFRICA,Retail,F3,Existing,397434,22048568
739,10/8/20,USA,Retail,F3,New,27674,1060153
740,10/8/20,ASIA,Shopify,C2,New,440,58146
741,10/8/20,SOUTH AMERICA,Shopify,F1,New,9,1981
742,10/8/20,SOUTH AMERICA,Retail,C2,Existing,984,37488
743,10/8/20,SOUTH AMERICA,Shopify,F2,New,6,872
744,10/8/20,USA,Retail,C3,Existing,102124,5651652
745,10/8/20,OCEANIA,Shopify,F1,Existing,4287,791461
746,10/8/20,EUROPE,Shopify,C2,Existing,170,47457
747,10/8/20,EUROPE,Shopify,F3,New,2,314
748,10/8/20,CANADA,Shopify,C2,Existing,694,116515
749,10/8/20,SOUTH AMERICA,Retail,F3,Existing,1304,60683
750,10/8/20,USA,Shopify,F1,New,131,19555
751,10/8/20,ASIA,Shopify,null,Guest,5856,987237
752,10/8/20,AFRICA,Retail,null,Guest,1552707,44304726
753,10/8/20,USA,Shopify,F2,Existing,1913,384475
754,10/8/20,USA,Retail,null,New,23420,971003
755,10/8/20,AFRICA,Shopify,null,Existing,382,71027
756,10/8/20,OCEANIA,Shopify,C2,New,770,125489
757,10/8/20,SOUTH AMERICA,Shopify,null,Guest,2062,393008
758,10/8/20,OCEANIA,Shopify,C2,Existing,4391,817285
759,10/8/20,USA,Shopify,F1,Existing,1335,253770
760,10/8/20,ASIA,Retail,F1,New,29421,943870
761,10/8/20,SOUTH AMERICA,Retail,C2,New,899,25595
762,10/8/20,ASIA,Retail,C3,Existing,240218,10955770
763,10/8/20,USA,Retail,C2,Existing,42860,2065404
764,10/8/20,CANADA,Retail,F3,Existing,92147,5103156
765,10/8/20,CANADA,Retail,F3,New,18179,630749
766,10/8/20,AFRICA,Shopify,F1,Existing,2542,463189
767,10/8/20,EUROPE,Shopify,F1,New,6,996
768,10/8/20,AFRICA,Retail,C2,Existing,112254,4800959
769,10/8/20,CANADA,Shopify,F2,Existing,1296,239593
770,10/8/20,SOUTH AMERICA,Retail,C1,Existing,3010,83594
771,10/8/20,AFRICA,Retail,C3,New,109938,3913341
772,10/8/20,AFRICA,Retail,C4,Existing,119055,6021186
773,10/8/20,OCEANIA,Retail,F3,New,108523,3656004
774,10/8/20,ASIA,Retail,null,New,67978,2255669
775,10/8/20,ASIA,Shopify,C3,Existing,2017,387583
776,10/8/20,CANADA,Retail,F2,Existing,60106,3149550
777,10/8/20,SOUTH AMERICA,Retail,C4,New,227,8724
778,10/8/20,SOUTH AMERICA,Retail,C3,Existing,1356,63599
779,10/8/20,EUROPE,Retail,C4,Existing,5110,270941
780,10/8/20,USA,Shopify,null,Guest,2515,452765
781,10/8/20,ASIA,Shopify,F3,Existing,1880,367732
782,10/8/20,AFRICA,Shopify,C2,Existing,2421,456586
783,10/8/20,OCEANIA,Shopify,F1,New,337,48736
784,10/8/20,ASIA,Shopify,C2,Existing,2263,401444
785,10/8/20,ASIA,Shopify,C3,New,292,42180
786,10/8/20,OCEANIA,Retail,C1,Existing,255118,9056376
787,10/8/20,EUROPE,Shopify,C1,Existing,94,19570
788,10/8/20,USA,Shopify,F2,New,145,22190
789,10/8/20,USA,Shopify,C4,New,22,3523
790,10/8/20,SOUTH AMERICA,Shopify,C4,New,6,646
791,10/8/20,OCEANIA,Retail,C3,New,152821,4942858
792,10/8/20,ASIA,Retail,C2,Existing,127598,4897462
793,10/8/20,EUROPE,Shopify,C3,New,14,3566
794,10/8/20,EUROPE,Retail,null,New,3095,133349
795,10/8/20,SOUTH AMERICA,Retail,F1,Existing,691,27346
796,10/8/20,USA,Retail,null,Guest,526413,16081303
797,10/8/20,EUROPE,Retail,null,Existing,3386,157151
798,10/8/20,OCEANIA,Shopify,F2,New,389,62581
799,10/8/20,EUROPE,Shopify,F1,Existing,137,31069
800,10/8/20,USA,Retail,F3,Existing,139861,8367986
801,10/8/20,OCEANIA,Retail,null,Existing,53361,2176256
802,10/8/20,EUROPE,Shopify,null,Existing,27,7327
803,10/8/20,ASIA,Shopify,F2,Existing,2914,549728
804,10/8/20,USA,Retail,F2,Existing,92910,5163812
805,10/8/20,USA,Retail,C4,New,18008,641430
806,10/8/20,OCEANIA,Shopify,C1,New,461,62213
807,10/8/20,OCEANIA,Shopify,C4,New,103,15964
808,10/8/20,EUROPE,Retail,F3,Existing,18491,1102488
809,10/8/20,ASIA,Shopify,C4,Existing,281,47931
810,10/8/20,SOUTH AMERICA,Shopify,F3,Existing,36,7418
811,10/8/20,AFRICA,Shopify,F1,New,193,28301
812,10/8/20,OCEANIA,Shopify,C3,Existing,4422,897675
813,10/8/20,AFRICA,Shopify,F3,New,102,15696
814,10/8/20,OCEANIA,Shopify,C1,Existing,2643,455488
815,10/8/20,CANADA,Retail,F2,New,16716,582076
816,10/8/20,AFRICA,Retail,F3,New,67758,2397332
817,10/8/20,SOUTH AMERICA,Retail,F1,New,296,10344
818,10/8/20,EUROPE,Shopify,C2,New,17,3077
819,10/8/20,USA,Shopify,C1,New,140,18109
820,10/8/20,ASIA,Retail,null,Existing,40666,1636144
821,10/8/20,EUROPE,Shopify,F2,New,8,2114
822,10/8/20,SOUTH AMERICA,Retail,C1,New,2509,51980
823,10/8/20,ASIA,Shopify,F1,Existing,2134,368422
824,10/8/20,ASIA,Shopify,F2,New,219,31731
825,10/8/20,AFRICA,Shopify,C3,Existing,2528,514328
826,10/8/20,OCEANIA,Retail,F3,Existing,541385,29331524
827,10/8/20,CANADA,Shopify,C2,New,98,12883
828,10/8/20,AFRICA,Shopify,F2,New,202,33755
829,10/8/20,AFRICA,Shopify,C1,New,272,36422
830,10/8/20,OCEANIA,Retail,F2,New,87993,2895594
831,10/8/20,CANADA,Retail,C1,New,29661,760457
832,10/8/20,SOUTH AMERICA,Shopify,C1,Existing,68,11651
833,10/8/20,CANADA,Shopify,F2,New,77,11136
834,10/8/20,SOUTH AMERICA,Retail,null,Existing,338,9797
835,10/8/20,CANADA,Retail,C2,Existing,23194,992630
836,10/8/20,CANADA,Shopify,C4,New,13,1466
837,10/8/20,EUROPE,Retail,C1,Existing,14786,626319
838,10/8/20,ASIA,Retail,C2,New,84460,2224285
839,10/8/20,SOUTH AMERICA,Retail,F2,New,370,13774
840,10/8/20,SOUTH AMERICA,Retail,F2,Existing,1089,49162
841,10/8/20,SOUTH AMERICA,Shopify,null,New,46,8263
842,10/8/20,USA,Retail,C1,Existing,57001,2325464
843,10/8/20,SOUTH AMERICA,Shopify,C3,Existing,103,20695
844,10/8/20,USA,Shopify,null,New,159,25820
845,10/8/20,EUROPE,Retail,F1,Existing,6493,374312
846,10/8/20,CANADA,Retail,C2,New,14607,487625
847,10/8/20,SOUTH AMERICA,Shopify,C2,Existing,113,22554
848,10/8/20,OCEANIA,Shopify,null,Guest,10661,1916228
849,10/8/20,USA,Retail,C1,New,35798,967881
850,10/8/20,OCEANIA,Retail,C1,New,171259,3864876
851,10/8/20,EUROPE,Shopify,C1,New,12,2116
852,10/8/20,OCEANIA,Shopify,C3,New,541,89186
853,10/8/20,OCEANIA,Retail,C4,Existing,151426,7411317
854,10/8/20,EUROPE,Shopify,C4,Existing,20,4802
855,10/8/20,AFRICA,Retail,null,Existing,40870,1778458
856,10/8/20,USA,Retail,F1,Existing,39437,2213190
857,10/8/20,SOUTH AMERICA,Retail,null,Guest,400399,16151059
858,10/8/20,OCEANIA,Retail,C2,Existing,167770,6511989
859,10/8/20,CANADA,Retail,C1,Existing,55437,2282598
860,10/8/20,AFRICA,Shopify,C2,New,389,57303
861,10/8/20,EUROPE,Retail,C3,New,4171,173817
862,10/8/20,AFRICA,Retail,F1,Existing,96439,5061797
863,10/8/20,OCEANIA,Retail,C3,Existing,339785,16391442
864,10/8/20,EUROPE,Shopify,C3,Existing,161,51616
865,10/8/20,SOUTH AMERICA,Shopify,C1,New,16,2738
866,10/8/20,CANADA,Shopify,C4,Existing,107,18242
867,10/8/20,AFRICA,Shopify,null,Guest,5588,973232
868,10/8/20,SOUTH AMERICA,Shopify,C4,Existing,6,1034
869,10/8/20,EUROPE,Shopify,null,Guest,327,74656
870,10/8/20,CANADA,Retail,C4,Existing,28577,1409891
871,10/8/20,CANADA,Retail,C3,Existing,61727,3128812
872,10/8/20,OCEANIA,Shopify,null,New,498,80339
873,10/8/20,ASIA,Retail,null,Guest,1887143,48068626
874,10/8/20,SOUTH AMERICA,Shopify,F2,Existing,28,6440
875,10/8/20,CANADA,Retail,C3,New,28235,975579
876,10/8/20,USA,Retail,C4,Existing,40096,2158541
877,10/8/20,ASIA,Retail,C3,New,116758,3578742
878,10/8/20,ASIA,Shopify,F3,New,124,17632
879,10/8/20,SOUTH AMERICA,Shopify,C2,New,59,10008
880,10/8/20,EUROPE,Retail,null,Guest,100757,3447184
881,10/8/20,AFRICA,Shopify,F2,Existing,4563,877826
882,10/8/20,EUROPE,Retail,F1,New,926,37629
883,10/8/20,ASIA,Retail,F1,Existing,91936,4470218
884,10/8/20,AFRICA,Retail,C4,New,46821,1574081
885,10/8/20,ASIA,Retail,F3,Existing,389314,19648444
886,10/8/20,OCEANIA,Retail,F1,New,40089,1329921
887,10/8/20,OCEANIA,Shopify,C4,Existing,675,119212
888,10/8/20,CANADA,Shopify,C3,New,106,15942
889,10/8/20,EUROPE,Retail,C2,New,2835,103204
890,10/8/20,CANADA,Retail,null,New,14901,576552
891,10/8/20,AFRICA,Shopify,F3,Existing,2304,469306
892,10/8/20,SOUTH AMERICA,Shopify,F3,New,2,256
893,10/8/20,CANADA,Shopify,F3,New,28,4477
894,10/8/20,OCEANIA,Retail,C2,New,108970,2921528
895,10/8/20,USA,Retail,F1,New,11433,448436
896,10/8/20,ASIA,Retail,F2,New,65694,2009834
897,10/8/20,CANADA,Retail,F1,Existing,23790,1272871
898,10/8/20,SOUTH AMERICA,Retail,F3,New,292,9904
899,10/8/20,OCEANIA,Retail,C4,New,63925,2001478
900,10/8/20,USA,Shopify,C3,New,182,29180
901,10/8/20,EUROPE,Shopify,C4,New,2,632
902,10/8/20,OCEANIA,Retail,F1,Existing,143771,7144721
903,10/8/20,EUROPE,Retail,C2,Existing,9893,474293
904,10/8/20,CANADA,Shopify,C1,New,94,12432
905,10/8/20,OCEANIA,Shopify,F3,Existing,3700,766241
906,10/8/20,AFRICA,Retail,F2,New,62201,2144477
907,10/8/20,CANADA,Shopify,F3,Existing,643,123959
908,10/8/20,USA,Shopify,C1,Existing,725,127212
909,10/8/20,USA,Retail,F2,New,26643,947244
910,10/8/20,ASIA,Retail,F2,Existing,212049,10186501
